,meme_id,plantilla,texto_no_tilde,text_1,text_2
211860,013,Yao Wonka,DIME Q SE SIENTE  SER GAY ???,None,None
211869,008,Matias Prats,EN OTRAS NOTICIAS rANDY VOLVIO A FEEDEAR,None,None
211870,005,Disaster Girl,y asi quedo la casa ._.,None,None
211873,004,Bad Luck Brian,jUEGO MI PRIMER PARTIDO ME CORTO EL TENDON DE AQUILES,None,None
211876,003,Ay Si,Ay si Ay si  soy buche y no voy a ver a nadie,None,None
211879,009,No me digas,NOOOOOOOOO me digas,None,None
211883,012,Willy Wonka,jajajjaja miguel es pisado por su novia sonia,None,None
211891,001,Ancient Aliens,sin duda son skates,None,None
211897,012,Willy Wonka,¿Que si hernan y eloys se escaparon de pd? si vale,None,None
211913,004,Bad Luck Brian,SE DECIDE IMPORTAR UN ESCAPE Y LE LLEGA UNA HOJA,None,None
211920,009,No me digas,anda que si pero no me gusta que me den por atras rosketon,None,None
211921,005,Disaster Girl,mis vecinos eran prisioners eran,None,None
211922,011,Problems,hasta cuando va a aprender a escribir este individuo?,None,None
211923,001,Ancient Aliens,el consolador de tu mama es de este tamaño,None,None
211924,011,Problems,quiero hacer un meme pero no se me ocurre nada,None,None
211925,012,Willy Wonka,a nadien le gusta  escuchar verdades  :),None,None
211931,011,Problems,xq chucha esxitio  cristia pariona,None,None
211933,009,No me digas,que te la comes vos,None,None
211943,001,Ancient Aliens,xq repites lo mismo como un loco,None,None
211946,012,Willy Wonka,a ver eres asi de estupido todo el dia o solo por parte?,None,None
211947,009,No me digas,ilo por que ese jajaja que me pusiste,None,None
211953,004,Bad Luck Brian,NO GANO DE LOCAL EL TORNEO ANTERIOR  PIENSA GANARLE AL PUEBLA,None,None
211959,004,Bad Luck Brian,llama a un delivery el envio es gratis,None,None
211965,012,Willy Wonka,¿Asi que tocas la guitarra? Porque aqui buscamos un bajista,None,None
211976,004,Bad Luck Brian,NO GANO DE LOCAL EL TORNEO ANTERIOR (gatas) LE PONEN AL PUEBLA DE INICIO,None,None
211980,009,No me digas,siii  chee !??,None,None
211981,009,No me digas,pero como que es choooooow,None,None
211982,009,No me digas,enserio  cuentame mas,None,None
211985,006,Filosoraptor,NO SE SI PEGARTE O ROBARME A TU NOVIA,None,None
211989,011,Problems,ponle en el 608 de cablevision como a las 12 decian no pasara nada malo decian,None,None
211990,012,Willy Wonka,y a kien le importa  la vida de pariona,None,None
211992,004,Bad Luck Brian,tose para disimular un pedo se caga y se vomita ala vez,None,None
211996,008,Matias Prats,Y EN ULTIMAS NOTISIAS ESTO ES UNA PENDEJADA,None,None
212002,009,No me digas,que bueno!! el c.d. tenerife desciende a segunda B,None,None
212008,009,No me digas,pero como que nomas,None,None
212011,003,Ay Si,UY UY UY YA ME ASUSTE,None,None
212018,005,Disaster Girl,..MI VECINO INSULTO A JSUTIN LO INSULTE  A SU GASOLINA,None,None
212020,005,Disaster Girl,..MI VECINO INSULTO A JUTIN LO INSULTE  A SU GASOLINA,None,None
212023,005,Disaster Girl,..MI VECINO INSULTO A JUSTIN LO INSULTE  A SU GASOLINA,None,None
212026,012,Willy Wonka,Rubi te va palti' tu sabias?,None,None
212030,001,Ancient Aliens,Es una mejores carnes asadas... De la historia,None,None
212031,003,Ay Si,AY si pierde el ame pero para eso ya no le voy no No,None,None
212040,012,Willy Wonka,Soy mas apuesto  Que brad pitt,None,None
212041,005,Disaster Girl,Mi vecino robo el internet... Se la pelo,None,None
212042,012,Willy Wonka,asi que no te gusta mc davo? pos chinga tu madre! xd,None,None
212051,013,Yao Wonka,... JAJAJA,None,None
212063,008,Matias Prats,NOTICIA DE ULTIMO MINUTO UN BASTARDO ESTA QUE PUBLICA WUEBONADAS EN LIKE SEGUROS,None,None
212069,008,Matias Prats,NOTICIA DE ULTIMO MINUTO EL MISMO BASTARDO SIGUE PUBLICANDO WUEBADAS EN EL GRUPO,None,None
212073,004,Bad Luck Brian,juega el tutorial pierde,None,None
212074,009,No me digas,noooooooooo posta!!!!!!,None,None
212076,012,Willy Wonka,alberto que se siente ser gay,None,None
212078,008,Matias Prats,un hombre desayuno cereal que tenia laxante y paso 1 semana en el baño ahora si que le salio premiado,None,None
212082,012,Willy Wonka,mirenlo como va  a hacer mas imagenes,None,None
212085,012,Willy Wonka,Y acaso a ti la vagina,None,None
212086,009,No me digas,a poco no me digas,None,None
212088,012,Willy Wonka,Asi que tu eres el Novio de mary castillo Dime que se siente ser el hombre mas afortunado,None,None
212089,004,Bad Luck Brian,LOS RATONES ME COMIERON LA ARGOYA,None,None
212095,005,Disaster Girl,mi vecino me QUERÍA robar el internet Se la pelo,None,None
212099,005,Disaster Girl,"mis vecinos eran barcelonas si eran,     fuck you farsas",None,None
212103,006,Filosoraptor,eres pendejo o te llamas daniel,None,None
212105,005,Disaster Girl,a mis vecinos le gustaba quemar basura ya no,None,None
212107,004,Bad Luck Brian,se sube a un barco por primera vez es el titanic,None,None
212109,005,Disaster Girl,Esos de Pemex Si explotaba sus trabajAdores,None,None
212114,013,Yao Wonka,tu mama sabe  q eres idiota,None,None
212127,006,Filosoraptor,estoi penzando en comerme a batman o a el hombre araña,None,None
212156,005,Disaster Girl,que traera mas desastres que nunca quememos el instituto,None,None
212157,003,Ay Si,AY SI TE COMPRARON  UN SAMSUNG GALAXY Y LO PUBLIKAS CUANDO ESTAS CAGANDO,None,None
212161,012,Willy Wonka,QUE NO TE IMPORTA QUE LA CARRETERA SE HAYA CAIDO PARA IR A E.U. DIME QUE SE SIENTE NO TENER VISA,None,None
212172,006,Filosoraptor,Despues de un tiempo cambian los cadaveres del cementerio por muertos nuevos? o se quedan ahi para siempre? donde entra tanto muerto?,None,None
212176,003,Ay Si,jajja  yo estoy sanooo,None,None
212180,012,Willy Wonka,NANDO  QUE SE SIENTE SER GAY,None,None
212186,001,Ancient Aliens,le tocaria la cola al fideo,None,None
212187,006,Filosoraptor,Si Isaias dice yave crea las tinieblas y las desgracias. entonces que carajos hace satanas,None,None
212191,012,Willy Wonka,asi q te cres guapo mas feo  q la kk del perro,None,None
212194,006,Filosoraptor,Si Isaias dice en 45: 7,None,None
212197,013,Yao Wonka,QUE ALSADO ANDA EL PERRO SE ME PRENDE DE LA PIERNA,None,None
212198,003,Ay Si,ay ay  ando descargando imagenes pa ganarle a infer,None,None
212205,013,Yao Wonka,queee? que tu eres gay aaaaah ok no es una novedad,None,None
212209,007,Futurama Fry,veo un corazon solitario,None,None
212216,004,Bad Luck Brian,HOLA ..,None,None
212222,012,Willy Wonka,pero recuerda hay partes gays en la pelicula mmmm quisiera probarte macho!!,None,None
212223,013,Yao Wonka,nooooo enserio,None,None
212224,012,Willy Wonka,mas ...,None,None
212231,003,Ay Si,ai zi ai zi ahora maxi se droga,None,None
212236,003,Ay Si,KRLOS YA,None,None
212238,001,Ancient Aliens,esta pelicula trae nas desverge que ni los obnis lo han visto,None,None
212254,012,Willy Wonka,y que hay de  nuevo jazminn,None,None
212259,012,Willy Wonka,Y DIME ¿QUE SE SIENTE TRABAJAR PARA UNA EMPRESA SERIA?,None,None
212265,004,Bad Luck Brian,SE VA A TOMAR UNA FOTO EN RETICA TIENE CANDADO Y TIENE QUE COMPRAR EL EFECTO,None,None
212267,005,Disaster Girl,me dijieron q no recibiria mi bono solo hice lo correcto,None,None
212268,005,Disaster Girl,mi vecinos AMABAn a one direction amaban,None,None
212269,003,Ay Si,uii uii quee malota,None,None
212281,012,Willy Wonka,Asi Que Quieres Ganar un playstation 4 Dime Que Se Siente Saber Que No Lo Ganaras,None,None
212290,004,Bad Luck Brian,intenta ganar una pelea de memes creando uno propio no sabe recortar con el paint,None,None
212291,012,Willy Wonka,Asi Que Quieres Ganar un playstation 4 Dime Que Se Siente Saber Que no lo ganaras,None,None
212293,005,Disaster Girl,a mi becina le gustaba justin biber  le gustaba,None,None
212295,012,Willy Wonka,Asi Que Quieres Ganar un playstation 4 Dime Que Se Siente Saber Que no lo lograras,None,None
212299,012,Willy Wonka,asi que vuelves para quedarte  que se siente saber que tus deseos de quedarte solo son por 2 dias hasta que empiecen las clases de verano,None,None
212301,005,Disaster Girl,Por forra te queme la casa fatima,None,None
212306,003,Ay Si,uhy si  como nooo,None,None
212311,003,Ay Si,yo nose pero ''te amo'' :3,None,None
212313,004,Bad Luck Brian,va al debate no lleva su pantalon,None,None
212315,006,Filosoraptor,HA DICHO PROMO JODE ESTAN INVITADO OTRO SALON?,None,None
212325,004,Bad Luck Brian,Compra puntos para comprar Minecraft  NO Abre la playstation store,None,None
212328,004,Bad Luck Brian,potro  joto,None,None
212329,012,Willy Wonka,te imaginas las pendejadas del 2014 solo q sin abrego.......el grupo mas grande de el almuerzo.,None,None
212331,007,Futurama Fry,NO SE SI VEREMOS EL CAMBIO O SERA EL MISMO FLORO DE SIEMPRE,None,None
212340,004,Bad Luck Brian,Crea UNA PAGINA ANTI,None,None
212352,006,Filosoraptor,este maje es pendejo o que,None,None
212353,008,Matias Prats,pedejo suelto!! si loven llamen al 555pendejo,None,None
212363,004,Bad Luck Brian,Se llama juan felipe es un garbanzo,None,None
212367,012,Willy Wonka,SI admin un aplauso pero que se siente que es aplauso no sea pa tu hermana?,None,None
212371,012,Willy Wonka,asi que usas el mismo meme dos veces que se siente saber que te estas quedando sin un argumento valido y que estas a punto de perder,None,None
212372,012,Willy Wonka,SI admin un aplauso pero que ese siente que es aplauso no sea pa tu hermana?,None,None
212373,008,Matias Prats,en otras noticias un joven se enamora de un cometa llamada ''estrella'',None,None
212377,004,Bad Luck Brian,se gana el ps4 no tiene televisor,None,None
212380,012,Willy Wonka,SI admin un aplauso pero que se siente que ese aplauso no sea pa tu hermana?,None,None
212381,004,Bad Luck Brian,Pelea el sitio de toulon pierde,None,None
212388,006,Filosoraptor,y luego de tantas webadas a donde se habra ido joel,None,None
212389,002,Annoying Gamer Kid,plagie la pagina de memes insulto shias me siento realizado,None,None
212391,005,Disaster Girl,mis vecinos odian la banda de guerra ahora ya no,None,None
212401,004,Bad Luck Brian,QUIERE BAILAR LA BAMBA LE PONEN LA DE VICTOR,None,None
212421,006,Filosoraptor,sabias que se puede jugar pvp 1vs1 cuando esta disponible el 2v2? solo ponen en la partida 2 dumys y ya.,None,None
212428,011,Problems,Brayan por favor cual otro? vistes q me pongo triste,None,None
212438,012,Willy Wonka,a huevo ¿no quieres?,None,None
212443,012,Willy Wonka,julio te la comes jajaja,None,None
212445,011,Problems,yo solo la queria sobar,None,None
212450,001,Ancient Aliens,la gente sabe que  teto es un gran copion,None,None
212458,003,Ay Si,"Ay si, explota monte pura fiesta y nadie me invita",None,None
212461,003,Ay Si,Ay si  no me digas,None,None
212462,002,Annoying Gamer Kid,insulto shias en paginas plagiadas me siento realizado,None,None
212464,012,Willy Wonka,Asi Que Eres Del Colo Alison Que Se Siente que tu equipo Sea la verguenza nacional,None,None
212479,003,Ay Si,ay se buela pork  es muy bonita,None,None
212497,012,Willy Wonka,que se siente no poder encontrar mas imagenes  en google migue,None,None
212509,012,Willy Wonka,carlitos.pensandolo bien si te das cuenta bien .estas por  su medio kilo creo yo ah.,None,None
212530,012,Willy Wonka,DIME ANDRES QUE SE SIENTE SER AVERGONZADO POR TU PROPIO PRIMO,None,None
212533,001,Ancient Aliens,solo significa algo acaparadores,None,None
212538,003,Ay Si,' Hay un cajon..Yo soy dueño de Stella,None,None
212557,012,Willy Wonka,' un cajon brayx? con que plata,None,None
212569,012,Willy Wonka,con quien chatias contame que haces,None,None
212571,012,Willy Wonka,' que se siente saber que ahora la gente va en lancha a la playa,None,None
212585,006,Filosoraptor,los feñomenos existen  o son un invento de mi imaginacion,None,None
212586,012,Willy Wonka,Asi que tenias permisos de super moderador y los perdiste eh!? Cuentame ¿que se siente pedirle a otra persona que cierre tus temas?,None,None
212590,008,Matias Prats,ultima noticia.... madeleine es la chica perfecta para gian pierre,None,None
212591,003,Ay Si,cuidado!!! tenemos una malota por aqui.,None,None
212592,012,Willy Wonka,"Te quedaste sin internet todo el dia? Dime, que se siente saber que dependes de un aparatito?",None,None
212593,004,Bad Luck Brian,tiene el poder... ....pero la seguiran trolleando xD,None,None
212603,012,Willy Wonka,chido tu  desmadre,None,None
212612,002,Annoying Gamer Kid,' ´soy alex..y juego minecraft,None,None
212613,006,Filosoraptor,si esta aburrido porque no juega con lo que dios le dio,None,None
212614,003,Ay Si,no jodas  neta,None,None
212617,012,Willy Wonka,ah.. si.. esta el mango mint  y el china town...,None,None
212621,012,Willy Wonka,ASI QUE IRAN A MUSSAS DIME QUE SE SIENTE BAILAR COMO LOKA,None,None
212623,012,Willy Wonka,Asi que le VAS a chivas que se siente que tu equipo sea el unico de mexico en golear al barcelona y al BOCA JR,None,None
212624,012,Willy Wonka,Claro que si Sigue MINTIENDOME,None,None
212636,001,Ancient Aliens,yo todabia vivo con mi madre,None,None
212651,008,Matias Prats,ultima noticia  francis esta cagando,None,None
212652,006,Filosoraptor,MMM... ESTE PAJERO DEBE ESTAR ACOGOTANDO LA LAGARTIJA,None,None
212657,005,Disaster Girl,TENÍAMOS examen de quimica 1 regresando ...teniamos,None,None
212664,005,Disaster Girl,"Era de riber el vecino ""era""",None,None
212667,012,Willy Wonka,ASI QUE TE CREES MUY MADURA ?? DIME QUE SE SIENTE MANDAR INDIRECTAS POR FACEBOOK .I.,None,None
212679,005,Disaster Girl,despues sigo con tu casa,None,None
212686,011,Problems,Nadie me creeee  bubiiiii,None,None
212687,004,Bad Luck Brian,... Th3slayer,None,None
212689,011,Problems,Nadie me creeee  kiwiiii,None,None
212691,005,Disaster Girl,MIS VECINOS ESTBAN DROGADOS? PUES YO MAS,None,None
212698,006,Filosoraptor,COMO SE CONSIGUE TRABAJO SIN EXPERIENCIA COMO SE CONSIGUE EXPERIENCIA SIN TRABAJO,None,None
212702,003,Ay Si,CUIDADO!! tenemos a un malote aki,None,None
212703,009,No me digas,bueno shico.  vete a dormir.,None,None
212706,004,Bad Luck Brian,pestañea el cree que esta ciego,None,None
212707,001,Ancient Aliens,creo que se te calleron las bolas por que ya no eres hombre,None,None
212721,005,Disaster Girl,Le pedi un cigarro  pero se resistio,None,None
212722,012,Willy Wonka,Que interesante!! Cuentame mas,None,None
212726,005,Disaster Girl,mi vecina insurto a one direction ya no.!!,None,None
212728,012,Willy Wonka,por que carolina  es tan bobita y tonta,None,None
212730,004,Bad Luck Brian,Le venden 3 tablets  no las compra para revenderlas,None,None
212732,009,No me digas,ok lo que  tu digas cabron,None,None
212741,007,Futurama Fry,No se si reirme O llorar,None,None
212747,008,Matias Prats,En OTRAS NOTICIAS HARDWELL SE ESTA TIRANDO A TODAS LAS HERMANAS,None,None
212750,013,Yao Wonka,ja otra vez quieres comenzar?,None,None
212753,009,No me digas,que tu mama queee?,None,None
212755,012,Willy Wonka,que se siente  hablarle a josselin y que no te pare bola,None,None
212768,007,Futurama Fry,No se si es Juegos del hambre O una matanza,None,None
212777,007,Futurama Fry,Tenemos que ablar seriamente rigoo,None,None
212778,012,Willy Wonka,sisas  pinocho .i.,None,None
212783,001,Ancient Aliens,... Jumpers,None,None
212786,007,Futurama Fry,NOSE QUIEN HACE MAS PREGUNTAS ESTUPIDAS SI BRYAN GANOZA O BRITTANY LA ASTUTA,None,None
212790,013,Yao Wonka,enano mmv ctm,None,None
212794,006,Filosoraptor,si yo no puedo vivir sin ti  como haces tu para vivir sin mi?,None,None
212795,005,Disaster Girl,Dijieron que los de one direction eran gays bueno dijieron,None,None
212806,003,Ay Si,Ai si si hoppe encuentra novia lo denuncian,None,None
212808,003,Ay Si,yo no se k  me paso k me paresco a un gran idiota a perea,None,None
212810,001,Ancient Aliens,lagartea a otros niveles Luigi,None,None
212811,001,Ancient Aliens,. :LEGOLAS:,None,None
212813,001,Ancient Aliens,esta imagen se comenta con mas imagenes,None,None
212815,006,Filosoraptor,15 ? si y yo soi superman O.o,None,None
212816,004,Bad Luck Brian,va a alemania hitler resucita,None,None
212817,006,Filosoraptor,no se si me lo decia a mi o a su historia,None,None
212833,002,Annoying Gamer Kid,like si estas jugando    comenta cual,None,None
212837,012,Willy Wonka,asi que te gusta one direction que se siente escuchar a la mejor banda del mundo,None,None
212838,002,Annoying Gamer Kid,like si te gustan los juegos    comenta cual  de todos,None,None
212846,012,Willy Wonka,ASI QUE TOMAS MANQUEHUITO QUE SE SIENTE TOMAR TRAGO DE MUJER,None,None
212852,001,Ancient Aliens,todo es culpa de los unboxings,None,None
212858,013,Yao Wonka,jajaja buenisimo,None,None
212859,005,Disaster Girl,yo no fui abu...,None,None
212880,004,Bad Luck Brian,LE PIDE A SANTA CLAUS UN PLAY STATION 4 LE COMPRA UN TETRIS EN LA PLASITA,None,None
212881,006,Filosoraptor,Si es la razon de que tu vivas... Entonces que sere yo?,None,None
212894,001,Ancient Aliens,miguel tiene el ano asÍ de grande,None,None
212914,011,Problems,este pendejo siempre la caga,None,None
212923,004,Bad Luck Brian,Se prepara para la gira argentina,None,None
212926,012,Willy Wonka,ASÍ QUE TE GUSTA COMER EN CANGALLO DIME QUE SE SIENTE SUBIR DE PESO...JJ,None,None
212931,004,Bad Luck Brian,entran al survivor los elimian en el primer juego,None,None
212945,006,Filosoraptor,If Shilpa singh manasi danceh?,None,None
212964,009,No me digas,sststt que la cuelga???,None,None
212969,012,Willy Wonka,ASI QUE QUIERES VER A LOS ADMINS ANTERIORES DIME QUE SE SIENTE QUE NO SEPAN QUIEN ERES?,None,None
212973,001,Ancient Aliens,facil  SWAG,None,None
212991,008,Matias Prats,SE DICE QUE VIOLADOR DE PERROS  HA ESCAPADO,None,None
213004,004,Bad Luck Brian,por fin da un partido decente pierde con un autogol de un ex,None,None
213006,013,Yao Wonka,huy medio risa pero ni sabia que existias,None,None
213008,001,Ancient Aliens,ferchu escutia  martinez,None,None
213016,013,Yao Wonka,pilo se la come,None,None
213019,011,Problems,me dijo ya cene ya me dormire se largo ala calle... andaba amanecida,None,None
213023,006,Filosoraptor,sera otro reptiliano???? esa mascara la quiero yo,None,None
213031,001,Ancient Aliens,Solo hay una explicacion para esto Beliebers,None,None
213034,003,Ay Si,AYYY NO!  Q GRANDE LO TENGO!,None,None
213038,005,Disaster Girl,Hoy si comiste! ...,None,None
213041,008,Matias Prats,ULTIMAS NOTICIAS NOS INFORMAN Q AL ABRAHAN LE RONPIERON EL PITO!,None,None
213044,008,Matias Prats,"SE DICE QUE SANTA MONICA CLAN RP eSTA SIENDO VIOLADO POR SUM 0 ALIAS ""EL VIOLA PERROS""",None,None
213051,012,Willy Wonka,Te llamas ever? que se siente ser tan papasito?,None,None
213055,012,Willy Wonka,Asi que te llamas ever  que se siente ser el mas guapo del mundo,None,None
213060,012,Willy Wonka,"Y DIME QUE SE SIENTE SER VIOLADO POR UN RAPERO ""SUM 0""",None,None
213066,007,Futurama Fry,uyy q seriedad contigo! Ummm !,None,None
213067,009,No me digas,ahhh  shiii no nada,None,None
213071,004,Bad Luck Brian,VA A TOMORROWLAND VA JUSTIN BIEBER,None,None
213073,012,Willy Wonka,claro quedate con las ganas cris :3,None,None
213076,011,Problems,Asi era tu cara Cuando te la meti :3,None,None
213078,006,Filosoraptor,Y TU QUE crias te gustarian que esten en el proximo combo de crias,None,None
213084,012,Willy Wonka,es que en esta vida tienes que dar el primer paso  si no te jodiste!,None,None
213093,004,Bad Luck Brian,es gamer es gamer,None,None
213094,004,Bad Luck Brian,DEVS : entra a jg su primera season  recibe un traje mas feo que el season 35,None,None
213097,008,Matias Prats,nuevas noticias se confirma que rivaille existe,None,None
213098,004,Bad Luck Brian,"tiene 15.. intenta cuadrarse a una chica de 13 años la chica le dice que le gustan de 18 para arriba ,, jeshuar jaja",None,None
213100,003,Ay Si,ThEcRaZyDhA un wey que lo mata un invalido ay,None,None
213101,004,Bad Luck Brian,entra a jg su primera season  recibe un traje mas feo que el season 35,None,None
213106,005,Disaster Girl,partners? cuales?,None,None
213107,004,Bad Luck Brian,hablo por telefono con mi novia y digo tu cuelga primero y si cuelga,None,None
213114,001,Ancient Aliens,CALDERON? PERROS,None,None
213115,001,Ancient Aliens,SUM 0? PERROS,None,None
213122,004,Bad Luck Brian,Hace gol en su primer juego con chivas es autogol,None,None
213125,012,Willy Wonka,con que robas imagenes eee que se siente no ser original,None,None
213131,004,Bad Luck Brian,juega super mario 3D land pierde 442 vidas,None,None
213134,002,Annoying Gamer Kid,prefiero jugar xbox que las morras decia el panes...decia ....!!!!,None,None
213135,002,Annoying Gamer Kid,prefiero jugar xbox que las morras man decia el panes...decia ....!!!!,None,None
213137,002,Annoying Gamer Kid,no la barajes que ya nos dimos cuenta que estas viendo porno,None,None
213138,008,Matias Prats,SE DICE QUE SUM 0 ESTÁ EN ARGENTINA,None,None
213143,007,Futurama Fry,abemaria los  Payaso de galerias,None,None
213146,007,Futurama Fry,me parece q el bola se desubico mmm,None,None
213156,012,Willy Wonka,jajajajajaaj que mamaona ee jaja,None,None
213158,001,Ancient Aliens,se reunen hacer su informe de tesis se ponen a tomar tequila,None,None
213161,001,Ancient Aliens,se reunen hacer su informe de tesis se ponen a tomar,None,None
213162,011,Problems,este wey no tiene remedio,None,None
213164,008,Matias Prats,en otras noticias ninel ya no sabe que hacer para conseguir likes,None,None
213167,008,Matias Prats,en otras noticias evelin ya no sabe que hacer para conseguir likes,None,None
213169,008,Matias Prats,y en otras noticias Dino ya no sabe que hacer en internet,None,None
213171,008,Matias Prats,denuncian a drogba por posesion de narcoticos al parecer no encontraron nadba,None,None
213173,012,Willy Wonka,ASI QUE TE PEGO LA JAVIERA DIME QUE SE SIENTE SER TAN JANITO,None,None
213177,003,Ay Si,aY SI AY SI NOS DIJO PERROS  NO POS GUAU,None,None
213179,012,Willy Wonka,DIME QUE SE SIENTE SER IGNORADO,None,None
213180,006,Filosoraptor,A entonces ruben huele turca  Ya no TienE imajenes,None,None
213181,003,Ay Si,":*  JOJOJO,,  MMMMMM ....:33",None,None
213186,004,Bad Luck Brian,descarga gta v para pc son 18 gb de virus,None,None
213196,001,Ancient Aliens,Nathalia   Navarro,None,None
213198,011,Problems,le dije solo la cabeza me llego a tocar el corazon,None,None
213212,012,Willy Wonka,Hahaha asi que dIme ruben Cardenas  Que se siente ser la Ruta 102,None,None
213213,007,Futurama Fry,SERA QUE PREGUNTO MUCHO O ES QUE LA GENTE NO LE GUSTA Q LE PREGUNTEN NADA,None,None
213216,004,Bad Luck Brian,CREA AMIGOS IMAGINARIOS LO ABANDONAN,None,None
213218,006,Filosoraptor,Aja ruben sos mixto  O de tarjeta,None,None
213221,006,Filosoraptor,Adios Bebes,None,None
213228,006,Filosoraptor,Y si ruben es 102  Sera mixto o de tarjeta,None,None
213238,008,Matias Prats,en la NOTICIa de esta mañana  le comunicamos que 350  esta  haciendo petes en la gorola,None,None
213239,008,Matias Prats,en otras noticias ghica lleva  un gato a la plaza,None,None
213245,001,Ancient Aliens,. gatos !,None,None
213248,008,Matias Prats,impresionante noticia un niño de 16 años  es mas gordo que su papa yeah,None,None
213250,004,Bad Luck Brian,se enamora es iñaki,None,None
213253,003,Ay Si,Ay si ella con su mardelplata guarda guarda,None,None
213257,012,Willy Wonka,te dice que te quiere pero tiene novia...,None,None
213261,007,Futurama Fry,Tu callate y buscate otra noche,None,None
213267,012,Willy Wonka,asi que te llamas elizabeth interesante,None,None
213285,004,Bad Luck Brian,SU NOVIA LE DICE TQ LO BLOQUEA EN FACE,None,None
213287,003,Ay Si,AY SI AY SI SOY BIEN GROSERA,None,None
213288,004,Bad Luck Brian,SE  HACEN NOVIOS ELLA LO BLOQUEA EN FACE,None,None
213294,005,Disaster Girl,con que me bloqueaste  mira lo que te espera,None,None
213296,006,Filosoraptor,si bolivia es el corazon de sudamerica liniers seria la apendice?,None,None
213297,001,Ancient Aliens,soy beiby me encantan los mecos...,None,None
213301,001,Ancient Aliens,no me explico que quieras decir,None,None
213306,012,Willy Wonka,Y DIME!!!  QUE POSICION HACEMOS BEBE,None,None
213312,001,Ancient Aliens,TE IMAGINO... Y SE ME HACE SEMEN EL PENE!!!,None,None
213325,004,Bad Luck Brian,oye bebe no me la jalo en 2 semanas tengo bastante semen para ti,None,None
213342,013,Yao Wonka,te voy a ganar jesus thomas,None,None
213344,001,Ancient Aliens,buena idea,None,None
213354,013,Yao Wonka,tienes fifa 13,None,None
213358,004,Bad Luck Brian,pide la ofrenda la ofrendan a ella,None,None
213360,001,Ancient Aliens,a eso le yamo  talento,None,None
213364,006,Filosoraptor,si bruno es tio de jesus entonces bruno es hermano de juan?   xd,None,None
213371,004,Bad Luck Brian,Le regalan un iphone es robado y esta bloqueado,None,None
213375,007,Futurama Fry,La unica diferencia entre lucia y sucia es la s ¿Coincidencia? No lo creo..,None,None
213376,004,Bad Luck Brian,"solo va al aeropuerto, sus colegas no pueden joder nada pc formateado",None,None
213385,004,Bad Luck Brian,se pone pedo por primera ves golpe a una mujer causa miles de destrosos vomita la cas a completa golpea a su amigo y inuslta a una se*ora,None,None
213391,001,Ancient Aliens,. Tu mami,None,None
213393,013,Yao Wonka,toma .L. POR MAMONA,None,None
213394,008,Matias Prats,Y en las nuevas noticias Karolina va a perder contra brandon porque no aguanta nada,None,None
213401,012,Willy Wonka,asi que costa rica tiene 7 provincias Gracias profe!,None,None
213407,012,Willy Wonka,Josu asi q hoy es tu cumple te Pagaras.... Unas chinitas,None,None
213416,004,Bad Luck Brian,cree en los reyes magos cacha a su mama poniendo los regalos...,None,None
213426,001,Ancient Aliens,Chida imagen carolina pero ya vete a dormir,None,None
213428,004,Bad Luck Brian,SALE TEMPRANO DE SU TRABAJO POR PRIMERA VEZ CACHA A SU NOVIA CON OTRO,None,None
213429,004,Bad Luck Brian,LE PRESTAN EL CARRO POR PRIMERA VEZ CHOCA EN LA ESQUINA,None,None
213437,008,Matias Prats,SI QUIERES RECIBIR A SUS MAJESTADES COMO SE MERECEN TE ESPERAMOS EN KASTILLIKOS!!!!! (PERO QUE NO VENGA EL YERNO),None,None
213439,003,Ay Si,Ahy si ahy si Unos dias en el gym y ya me siento mamado Y subo una foto sumiendo la panza pa ke me crean.. JejeJe,None,None
213440,013,Yao Wonka,aSI KE TRABAJAS POR LAS NOCHES CON LA JEFA INA DIME KE SE SIENTE KE TE LA METAN CADA 15 MINUTOS,None,None
213441,001,Ancient Aliens,Si entonces el tipo se Echo sobre la chava y entonces *haY solo unA cosa infinita: la estupidez humana*,None,None
213446,012,Willy Wonka,terrible fome  tu wuea!,None,None
213451,011,Problems,me dijo que hoy tocaba no hubo forma de escapar,None,None
213465,008,Matias Prats,las primas rdguez se depilan hoy cris se libra por un pelo,None,None
213471,011,Problems,tu publicasion ase llorar,None,None
213476,011,Problems,mE DIJERON QUE SOLO ERAN 24 HORAS PERO YA SIENTO QUE SON COMO 365 DÍAS,None,None
213490,007,Futurama Fry,Nose si plenean algo malo O son clones de Mrs.burns,None,None
213491,003,Ay Si,hay si hay si te crees otaku y solo miras animes cortos,None,None
213492,003,Ay Si,AY SI AY SI ! HOY ME VOY ALAS VEGAS AUNQ CON ESTA LLUVIA,None,None
213495,006,Filosoraptor,SI UN ABOGADO SE VUELVE LOCO PIERDE EL JUICIO?,None,None
213497,005,Disaster Girl,estaban a favor de susana y terry estaban.......,None,None
213502,004,Bad Luck Brian,Jair espera su billete Lo que no sabe que hoy full chela y ceviche chao Money,None,None
213507,003,Ay Si,Uyy :NOMEDIGAS:,None,None
213508,004,Bad Luck Brian,LE QUIERE PEGAR DE PEPE  LE  PEGA A LO CANARIO,None,None
213510,006,Filosoraptor,YA LO ENTIENDO........ .... EL ABORTO ES E.T.A.,None,None
213514,003,Ay Si,nose yo no fui,None,None
213516,009,No me digas,¿si? me la suda,None,None
213521,010,Prepare Yourself,llevamos 3 dias buscando y aun no hemos encontrado el chiste,None,None
