,meme_id,plantilla,texto_no_tilde,text_1,text_2
152981,010,Prepare Yourself,puesto la comunidad no os dara cuartel,None,None
152983,007,Futurama Fry,apoco el pendejo del Dr cornelio quiere ser presidente municipal de Tancitaro,None,None
152991,007,Futurama Fry,"Caro, Nora lo ha hecho mejor q tu Y lo sabes",None,None
152993,001,Ancient Aliens,"""homosexuales""",None,None
152995,006,Filosoraptor,ho si mañana tengo fiesta sorpresa jumm ni me quiero imaginar como van a estar las envidiosas,None,None
152997,004,Bad Luck Brian,ME COMPRO UN COCHE TENGO QUE DECLARAR EL PIVE,None,None
153004,012,Willy Wonka,La cara de tu prima Cuando llegas de haber pasado la noche con tu amigo,None,None
153005,012,Willy Wonka,La cara de tu prima Cuando llegas de haber pasado la noche con tu sabido,None,None
153026,001,Ancient Aliens,y el moco era como asi d grande,None,None
153029,008,Matias Prats,Buenos dias 16 de mayo hacemos un parentesis para felicitar a zuleima gonzalez por su cumpleaños,None,None
153045,001,Ancient Aliens,Michel tienes una consciencia asi de grande,None,None
153051,003,Ay Si,el que tenga tienda que la tienda,None,None
153052,001,Ancient Aliens,omg simplemente ### chiny,None,None
153057,001,Ancient Aliens,asi le gustan a chuchon,None,None
153063,008,Matias Prats,si las aves vuelan ¿porque no se van volando?,None,None
153074,008,Matias Prats,noticia de ultimo momento Carlos rompio su celular porque le terminaron,None,None
153075,011,Problems,Dudu me dijo... Que el llevaba el balon,None,None
153084,003,Ay Si,Ay Si Ay Si Ahora resulta que vas a tener que usar tus Daisy Duke Shorts para Water Day en el trabajo porque se te olvido lavar tus capri pants,None,None
153085,003,Ay Si,dinanyelis cuando la pipa le dice disque tu no sabe,None,None
153086,008,Matias Prats,y otra vez las chicas se creen cualquiera,None,None
153092,001,Ancient Aliens,hay una explicacion para esto AMIGOS,None,None
153097,008,Matias Prats,"En otras noticias King anda jobbeando, despues de que Reigns lo masacrara",None,None
153103,008,Matias Prats,Marcet informa que el viento no amainara hasta mañana Cuidado con las perrucas!,None,None
153108,011,Problems,Yo le dije erick me quieres Y me dijo que era la mujer ... Del dia,None,None
153110,006,Filosoraptor,Democracia: Pena de muerte para responsable de atentado de Boston: murieron 3 personas Dictadura: Prision paRA Leopoldo por Guarimbas. MURIEROn 43,None,None
153126,004,Bad Luck Brian,solo es broma mijo no te enojes me perdonas,None,None
153129,006,Filosoraptor,Las semifinales cuando son? IDIOTA! ESTAMOS EN LA SEMIFINAL!!,None,None
153134,013,Yao Wonka,Hahaha,None,None
153137,008,Matias Prats,"este administrador esta desadministrando el desadministrador que lo desadministre, buen desadministrador sera",None,None
153151,007,Futurama Fry,Hola Lila Te Voy A Violar,None,None
153159,006,Filosoraptor,Coño Que,None,None
153160,006,Filosoraptor,Si nos vamos de paseo con el parche... ... Entonces nos vamos de parcheo?,None,None
153161,006,Filosoraptor,Si el gato goza con pulgar y el perro con garrapatas como gozarias tu si te pongo en 4 patas,None,None
153164,006,Filosoraptor,If flash was in porn would it be called flashbang?,None,None
153172,011,Problems,I said that I fix and put off me,None,None
153187,004,Bad Luck Brian,mañana es luneeeeees que peresa???,None,None
153189,001,Ancient Aliens,c63,None,None
153196,004,Bad Luck Brian,quieres jugar al smash bros no utilizas control de n64,None,None
153199,006,Filosoraptor,"si el video se llama ""el taquero mamon"" porque nada mas trolleaba al tipo",None,None
153204,013,Yao Wonka,jajajajajajaaj y de donde salistes lisseth,None,None
153206,011,Problems,ve a la vecindad decian te lo vas a pasar bien decian,None,None
153210,003,Ay Si,Ay si! Ay si! el gas pimienta lo tiro la policia...,None,None
153212,008,Matias Prats,Bueno entre otras cosas efectivamente la noche de ayer la vale termino con ramonsito,None,None
153213,012,Willy Wonka,que se siente que te guste la grecia y que todos se la tiran,None,None
153214,001,Ancient Aliens,el problema con el apego son los aliens,None,None
153219,005,Disaster Girl,tiro gas pimientA TIRO...,None,None
153220,012,Willy Wonka,rosmeri si me das lastima,None,None
153223,013,Yao Wonka,qUE el real madrid perdio pues que sigan intentando,None,None
153227,003,Ay Si,AY SI AY SI MIRE AL VOCALISTA DE LOS BUITRES EN LAS CANADAS Y ME CHORRIE AY SI,None,None
153251,005,Disaster Girl,que vivan los novios hp! amm queme tu casa!,None,None
153252,001,Ancient Aliens,maincra arfsfsght maincra,None,None
153259,002,Annoying Gamer Kid,hola soy maximium y campeo xd,None,None
153268,008,Matias Prats,en otras noticias maximium es campero,None,None
153280,003,Ay Si,pero si yo te mate y estaba sentado no es mi culpa que te atravesaras,None,None
153291,009,No me digas,No me digas !!! nisman laburaba ???,None,None
153292,003,Ay Si,tranquilo chucho no te enojes,None,None
153294,002,Annoying Gamer Kid,holas soy maximium y camepo xd,None,None
153301,012,Willy Wonka,Asi que haces deporte eh... Dime que se siente,None,None
153302,010,Prepare Yourself,se acerca el invierno... y la prueba del lunes!!,None,None
153309,007,Futurama Fry,vos pico queres hueco serote,None,None
153325,004,Bad Luck Brian,bUSCA NOMBRE DE PJ MIAUNAW,None,None
153338,006,Filosoraptor,muy mia ella? sisi ella es muy mia,None,None
153340,013,Yao Wonka,ubi...cate mamita ...,None,None
153345,003,Ay Si,PERDON QUE CRUEL SOY,None,None
153346,003,Ay Si,QUE CRUEL SOY,None,None
153349,003,Ay Si,Hay si Hay si en el conalep salen con carrera tecnica,None,None
153356,009,No me digas,ESTA WEA NO ME PEGA NA!,None,None
153358,003,Ay Si,Me duelen las manos de hacer dominadas,None,None
153362,001,Ancient Aliens,te voy a dar uno de este tamaño por hablar wadas,None,None
153363,004,Bad Luck Brian,yupi la angelica viene a mi casa,None,None
153364,002,Annoying Gamer Kid,no soy adicto pero si a los VI DIOjuegos,None,None
153372,012,Willy Wonka,LEANDRO TU MAMA QUE ERES GAY,None,None
153381,004,Bad Luck Brian,gASTAN EN UN DM PARA ZOTN nO ENTRA NADIE,None,None
153390,001,Ancient Aliens,pato asi el pico que te gusta,None,None
153394,011,Problems,porque me pides eso yo que soy una chica tan sana bueno pero un toque nada mas,None,None
153400,001,Ancient Aliens,estas loka!!!,None,None
153408,003,Ay Si,Ay si Gran Vaina¡ Me borraste del Feisbuq,None,None
153410,003,Ay Si,soy soy la diome menta ahora no kiero coro con gente falsa,None,None
153411,003,Ay Si,AY SI Ay Si ahorA TE CREES LA ULTIMA COCA,None,None
153415,003,Ay Si,Sabes que soy un angel? No me hagais nada o para dios va,None,None
153416,003,Ay Si,AY SI  Ay Si ahorA TE CREES LA ULTIMA COCA,None,None
153446,003,Ay Si,e,None,None
153447,008,Matias Prats,ultimas noticia tu eres gay,None,None
153449,001,Ancient Aliens,quiero agarrar un grupo de soplone cortale la lengua sacarle el gallito decuellarlo y dejarlo vivo para l vea k conmigo no se juega caso cerrado,None,None
153455,001,Ancient Aliens,ahora si estoy totalmente convencido que jean carlos tuesta naval es gay,None,None
153457,011,Problems,Ay dios controlalos Por que se van a venir peleando,None,None
153460,005,Disaster Girl,el que se corra del asado ya sabe que puede pasar!!,None,None
153470,009,No me digas,QUE OTRA VEZ MANUEL NAVAS WTF,None,None
153477,003,Ay Si,yo no se nada idiota,None,None
153480,008,Matias Prats,hoy es el dia de un buen musico y le decimos: feliz cumpleaños gerson!!!,None,None
153483,012,Willy Wonka,r,None,None
153486,007,Futurama Fry,que esta pasando,None,None
153489,003,Ay Si,Ay si... Ay si!!! Solo como en lugares ficho... porque soy piki.,None,None
153491,011,Problems,no me saque ningun regalo en la fiesta del maestro,None,None
153495,001,Ancient Aliens,"SOLO UN conjunto DE materialES de organizacion compleja ES CAPAZ DE AYUDARTE, ""EL MILUSOS AGS""!!",None,None
153501,001,Ancient Aliens,haci tenia la vende baterias,None,None
153502,011,Problems,pato porque no kieres nada conmigo karen ya te dije no kiero comprimisos con nadie,None,None
153510,011,Problems,pato porque no kieres nada conmigo karen ya te dije no kiero compromisos con nadie,None,None
153516,001,Ancient Aliens,"SOLO UN conjunto DE materialES de organizacion compleja ES CAPAZ DE AYUDARTE ""MILUSOS AGS""!!",None,None
153523,013,Yao Wonka,NO CONTESTA POR LA RESACA,None,None
153525,001,Ancient Aliens,solo hay una explcacion anibal,None,None
153527,005,Disaster Girl,quieres viajar y pensando en dejarme sola,None,None
153539,004,Bad Luck Brian,hola soy tito,None,None
153548,006,Filosoraptor,"CHEPATOL, PODRE IR CON EL COYOTE A SALTA eso si hacemos rancho en pimpollo, o siiiii",None,None
153552,009,No me digas,david cobo me vas ha dar la hpta clave wifi si o no !,None,None
153555,007,Futurama Fry,Tomaste otra vez??,None,None
153559,002,Annoying Gamer Kid,amo' a jua??,None,None
153576,008,Matias Prats,hola a todos el colombiano james rodriguez hizo un golazo como en el mundial,None,None
153578,008,Matias Prats,en otras noticias maynor es primo de andy,None,None
153579,008,Matias Prats,hola a todos. el colombiano james rodriguez hizo un golazo como en el mundial,None,None
153581,006,Filosoraptor,Hola soy Benjamin sauuuuuuu,None,None
153584,012,Willy Wonka,"asi que crees que ahy pozo de agua caliente y agua fria?? ""multiusos ags""!!",None,None
153589,001,Ancient Aliens,en ves de hacer webadas ponte a estudiar,None,None
153592,006,Filosoraptor,Si los de China son chinos los de Aluche son Aluchinos,None,None
153600,003,Ay Si,que rico dame puez,None,None
153609,013,Yao Wonka,JAJAJAJA QUE? ES ENCERIO?,None,None
153612,006,Filosoraptor,que interesante y que mas paso,None,None
153624,006,Filosoraptor,no se dejame pensar quien tiene el numero de jesica,None,None
153635,006,Filosoraptor,las viborassiempre suenan,None,None
153639,013,Yao Wonka,Jajajaja no mames victor,None,None
153646,001,Ancient Aliens,Bo3 en old game ALIENS,None,None
153653,003,Ay Si,hay si hay si connie perdio a hansin,None,None
153659,010,Prepare Yourself,winter is coming hembristas,None,None
153663,004,Bad Luck Brian,estudia para su examen de quimica y no hay clases por fumigacion :),None,None
153670,005,Disaster Girl,Por que No !,None,None
153672,003,Ay Si,hay si hay si trabajamos en IBI,None,None
153676,007,Futurama Fry,Sera alguno de apellido Arguello....????,None,None
153678,004,Bad Luck Brian,HACE RIN RAJA LA CASA ESTA VACIA,None,None
153680,007,Futurama Fry,Asi que llamas william Dime que se siente ser peñaska,None,None
153687,013,Yao Wonka,"De obra en obra y para el bolsillo llo que sobra total, sin con organizar 4 eventos en los que hacerme la foto ya me gano el puesto fijo",None,None
153690,013,Yao Wonka,"De obra en obra y para el bolsillo lo que sobra total, sin con organizar 4 eventos en los que hacerme la foto ya me gano el puesto fijo",None,None
153692,013,Yao Wonka,"De obra en obra y para el bolsillo lo que sobra total, sin con tener 4 concejales que me organicen eventos en los que ir hacerme la foto ya me gano el puesto fijo",None,None
153693,002,Annoying Gamer Kid,ESE RAYMOND,None,None
153694,013,Yao Wonka,DE OBRA EN OBRA Y PARA EL elefante LO QUE SOBRA,None,None
153696,006,Filosoraptor,"Si la violencia en el futbol es un ""reflejo de la sociedad"" por que no se refleja en otros deportes, eventos artisticos, actos publicos masivos, etc...?",None,None
153715,008,Matias Prats,en otras noticias mañana cena violara a taker,None,None
153716,005,Disaster Girl,Solo dime emmanuel hiso esto con su fueades,None,None
153717,009,No me digas,¿A POCO?,None,None
153722,006,Filosoraptor,si el felix va dnd su abue entonces su casa es un horno,None,None
153728,007,Futurama Fry,que betina va hacer su comunion uuuu,None,None
153729,006,Filosoraptor,Si todos somos hijos de Cleto Anthuan es la mama?,None,None
153731,013,Yao Wonka,asi q tu eres felix q se siente tener a la abue mas pendeja,None,None
153742,006,Filosoraptor,sabes algo te perdiste del cuento de los enanitos,None,None
153749,013,Yao Wonka,vino la mongo de maribel yo asi de saquese de aqui esto no es parque,None,None
153753,009,No me digas,¿que betina va hacersu comunion? ¡si pero quien la biera con su fria,None,None
153755,007,Futurama Fry,"no pues que feo!, Que horrible!",None,None
153765,009,No me digas,no me digas y yo a chsm de aqui jalele jalele,None,None
153767,007,Futurama Fry,para q sirven los buenos sentimientos?????,None,None
153768,006,Filosoraptor,SI KEVIN ANDABA CON DANA Y DESPUES ANDUVO  CON LUCAS ...QUE ES?,None,None
153769,003,Ay Si,Ay si Ay si! Tengo nuevo look Y quiero que me comenten,None,None
153770,003,Ay Si,Ay si Ay si! Estoy filosofando sobre la vida,None,None
153774,010,Prepare Yourself,Brace yourself girls in shorts are coming,None,None
153776,012,Willy Wonka,juani pensando que con un rp compra skin,None,None
153777,010,Prepare Yourself,Tengo que encontrarme a mi mismo Por que la verdad me siento vacio,None,None
153778,013,Yao Wonka,jajajajaja no pudistes,None,None
153779,008,Matias Prats,eN INTERNACIONALES: maDURO LA CUELVE A CAGAR,None,None
153780,003,Ay Si,CUIDADITO CUIDADITO MAS RESPETO EH!,None,None
153783,011,Problems,Me dijeron Q desperto el campeon!!!!!!,None,None
153784,004,Bad Luck Brian,hey calmate ya,None,None
153788,009,No me digas,MMM... ME DA IGUAL TU OPINION CHULL,None,None
153793,008,Matias Prats,Noticia de ultimo minuto....... Se volvio a dormir el campeon.... Jajajaja,None,None
153795,008,Matias Prats,ULTIMO MOMENTO: EN ESTE GRUPO HABLAN COMO COTORRAS:NI GREEN PEACE PUDO TRANQUILIZARLAS,None,None
153796,009,No me digas,Queeeeee? Perdio la u?????,None,None
153800,004,Bad Luck Brian,"se queja de river... entro de ""repechaje"".",None,None
153802,003,Ay Si,"Aisi Aisi se cagan siles digo loque gano ya como ""supervisor de pei""",None,None
153803,005,Disaster Girl,Cuando Mario esta al cargo de la casa No tengas expectativas,None,None
153805,006,Filosoraptor,si a milk prime le gusta metal sonic por que acepto a toda la gente que lo odia a metal sonic?,None,None
153829,007,Futurama Fry,si en serio no te creo,None,None
153833,012,Willy Wonka,!MEJOR DIGAN K SUS MUJERES NO LES DEJAN TOMAR PISADOS DE MRD !!,None,None
153835,003,Ay Si,Ay si soy feliz como una lombriz,None,None
153843,006,Filosoraptor,Sise llevan a sambueza Nos vamos al tecnologico?,None,None
153863,009,No me digas,30 BONELESS POR $200 EN la terracita,None,None
153864,012,Willy Wonka,ASI Q ESTAS EN CONTRA DEL EXESO DE TAREA QUE SE SIENTE ABUSAR DE Q SOMOS ALUMNOS,None,None
153866,001,Ancient Aliens,Women,None,None
153874,009,No me digas,tu cara cuando te preguntan cuantos años tienes,None,None
153884,011,Problems,este grupo me da ganas de llorar,None,None
153885,012,Willy Wonka,los nabos de Lugo son los mejores... que se siente al saberlo?,None,None
153898,007,Futurama Fry,"espera... es cierto nos alejamos del principio del combate, ahora descubro que intentar llegar hasta ustedes es uir, por no estar donde comenzamos",None,None
153899,013,Yao Wonka,parece que se le acabaron los chismecitos.,None,None
153903,011,Problems,Cuando tu supp kaesea tus kills,None,None
153908,004,Bad Luck Brian,En que se parece Chiken little a ft zimple En que su cielo se cae a pedazos,None,None
153919,009,No me digas,Me llamo memo Y soy retrasado,None,None
153921,004,Bad Luck Brian,tiene su mustang es de 6 cilindros,None,None
153922,004,Bad Luck Brian,tiene un mustang es de 6 cilindros,None,None
153923,013,Yao Wonka,jajajaja le saca al agua fria,None,None
153925,013,Yao Wonka,"De obra en obra y para el bolsillo lo que sobra total, si con tener 4 concejales que organicen eventos para ir hacerme la foto. con eso ya tengo mas que ganado el puesto",None,None
153928,009,No me digas,hola soy carlos soy bueno con zed,None,None
153930,003,Ay Si,"Ay si, tengo las capturas de pantalla de todo lo que hablan de mi buuah buuah los voy a acusar",None,None
153931,004,Bad Luck Brian,se cree corredor tiene un mustang de 6 cilindros,None,None
153936,004,Bad Luck Brian,Nos dice nacos Vive en el cerro,None,None
153941,003,Ay Si,huuuuyuyy que miedo,None,None
153946,012,Willy Wonka,Soy Lourdes Wonka y me como yo el chocolate,None,None
153947,011,Problems,yayayay voy a paeae,None,None
153948,012,Willy Wonka,que quieres...?? que te aplauda..??,None,None
153951,013,Yao Wonka,SEXY MICHELLE ME HIZO UN HOMBRE,None,None
153954,011,Problems,edu ya no me quiere,None,None
153964,001,Ancient Aliens,carlos,None,None
153977,011,Problems,dijeron que darian algo bueno de comer Y volvieron a dar tacos de pescado,None,None
153982,001,Ancient Aliens,main vayne,None,None
153983,009,No me digas,llorando jaa,None,None
153986,010,Prepare Yourself,preparados mas teorias sobre la nueva foto de scott se acercan,None,None
153990,003,Ay Si,yo solo digo,None,None
153991,013,Yao Wonka,PURO PENDEJO !!,None,None
153995,004,Bad Luck Brian,va a playa de aro y hay chorbas es feo,None,None
154000,009,No me digas,¿que vayne es adc?,None,None
154003,011,Problems,gaste todos los ahorros de mi vida en esa bicicleta,None,None
154004,010,Prepare Yourself,David! Sometimes esta en tus manos! Cuidala...!,None,None
154005,012,Willy Wonka,mientras otros trabajan y yo los veo,None,None
154010,001,Ancient Aliens,insects,None,None
154012,003,Ay Si,uuuuuy q miedo,None,None
154015,003,Ay Si,Ay si como no ya llego la peliona jajaja,None,None
154016,011,Problems,"Tu dices que quieres pasar tiempo conmigo ..Pero  cuando puedes, no lo haces",None,None
154020,011,Problems,Me Perdonas Xfiii,None,None
154025,003,Ay Si,ay no¡ malota pues,None,None
154029,001,Ancient Aliens,Fallas logisticas? Beatriz...,None,None
154034,011,Problems,me tiene aburria este ctm lucho creo que te regalare un martillo de goma ctm,None,None
154037,008,Matias Prats,ULTIMA HORA AL PARESER MARCO ES GAY,None,None
154041,003,Ay Si,Ay si! Ay si! te gane alarma...,None,None
154043,009,No me digas,"estas con amigos y te tropiezas y te dicen ""te caiste"" y tu le responde ""no,quise ver mas de cerca la acera""",None,None
154045,002,Annoying Gamer Kid,soi isac ai k jugar pley Mane je je je,None,None
154053,009,No me digas,asi no me digas la dina perra,None,None
154061,006,Filosoraptor,Si tengo diarrea y no puedo hacer nada entonces puedo pedir prorroga,None,None
154066,002,Annoying Gamer Kid,soy un niño rata,None,None
154071,006,Filosoraptor,juan que si quiere trio xD,None,None
154072,012,Willy Wonka,UCHARASSSSSSSS Manuel Rui,None,None
154074,011,Problems,Mi asesora no estuvo en mi Performance ni en nada...,None,None
154077,006,Filosoraptor,analisis y formulacion de teorias,None,None
154078,009,No me digas,ah no mames enserio,None,None
154080,006,Filosoraptor,analisis y formacion de teorias,None,None
154081,012,Willy Wonka,UCHARASSSSSSSS manuelito,None,None
154087,009,No me digas,por eso no tienes jerma,None,None
154090,008,Matias Prats,ESTA ES LA CAUSA DE QUE EL PAIS NO PROGRESE,None,None
154101,009,No me digas,aaaaaa con que asi quieres jugar,None,None
154110,001,Ancient Aliens,AXE FX II,None,None
154114,011,Problems,esperando las muestras de kantina,None,None
154124,004,Bad Luck Brian,tipico de vos,None,None
154126,007,Futurama Fry,va por la autosur se queja al otro dia,None,None
154130,009,No me digas,Se desbordaron los rios,None,None
154131,012,Willy Wonka,oraleeee puercas a tomar,None,None
154141,007,Futurama Fry,se parece al mio verda?,None,None
154146,004,Bad Luck Brian,DECLARA EL BUTAQUITO SUENA A LA GUACAMAYA,None,None
154150,007,Futurama Fry,como decirte que me llegas al pincho,None,None
154152,011,Problems,hay no entiende ese muchacho,None,None
154155,004,Bad Luck Brian,juega piedra papel tijera contra doraemon pierde,None,None
154156,001,Ancient Aliens,parciales,None,None
154163,006,Filosoraptor,Facebook llego al mas alla? Le dejare un mensaje a Juan rulfo,None,None
154166,003,Ay Si,si me lo chupan no son cachos no sea conchuda y si me voy con el teo para conejeras tampoco,None,None
154176,012,Willy Wonka,Esta es la cara de goku cuando mira yuri,None,None
154178,009,No me digas,A Goku Le Gusta el yuri,None,None
154185,010,Prepare Yourself,se aproxima una falla de internet para todos nuestros amigos wilos,None,None
154190,002,Annoying Gamer Kid,asi se rie frontire cuando se pone imbicible con el spy en tf2,None,None
154192,003,Ay Si,hay si hay si te amo pero me fastidias,None,None
154198,003,Ay Si,¡Hay si! ¡hay si! el que mas estropea la fabrica con pedos ultra poderosos,None,None
154209,003,Ay Si,AY SI QUE XIME NO CRE EN EL AMOR,None,None
154214,008,Matias Prats,extra extra maria sale de la directiva,None,None
154220,004,Bad Luck Brian,que linda foto de perfil,None,None
154241,003,Ay Si,"Ay si, Ay si soy el obeso y me gusta el chile .i.",None,None
154254,005,Disaster Girl,si no comentas y no ledas me gusta quemo tu casa,None,None
154262,011,Problems,todo tiene que ser como la estupida rebelde lo quiera,None,None
154268,001,Ancient Aliens,Se la come,None,None
154270,006,Filosoraptor,si el mundo es un pañuelo entonces suenese los mocos con el mundo 70 1500,None,None
154272,012,Willy Wonka,Tenia que llegar con su wea De colores el weon,None,None
154286,001,Ancient Aliens,trust me i'm an engineer,None,None
154289,011,Problems,le quise cantar la justa... no me dejo ni terminar de hablar,None,None
154294,009,No me digas,enserio pajero,None,None
154296,010,Prepare Yourself,alli esta ese cabron del padre arana es su fin,None,None
154303,003,Ay Si,Ayyyy Singa tu madre,None,None
154306,008,Matias Prats,en otras noticias te pasas de pendejo,None,None
154320,012,Willy Wonka,Juega contra defensor Empata,None,None
154322,002,Annoying Gamer Kid,un lagion,None,None
154327,010,Prepare Yourself,ahi esta el conflictivo es su fin,None,None
154328,010,Prepare Yourself,Mi trono sera tuyo Micky,None,None
154333,013,Yao Wonka,que risa me das chibolo pito,None,None
154335,011,Problems,es que quiero entrar a Higiene pero cisco esta mejor,None,None
154337,008,Matias Prats,hUELGa movistar: los medios son culpables POR no informar MAS DE 200.000 CLIENTE SOLICITARON CAMBIO DE OPERADOR Y ESTAN SIN SERVICIO,None,None
154338,012,Willy Wonka,ASI QUE TE GUSTA POKEMON DIME EL NOMBRE DE LOS LIDERES DE GIMNASIO DE HOENN,None,None
154343,006,Filosoraptor,si todos ODIAN AL ROBER POR QUE TODOS LO TIENEN COMO AMIGO EN FACE,None,None
154345,008,Matias Prats,te informo que me vale madres,None,None
154352,001,Ancient Aliens,A veces me dan ganas de orcarte luego me acuerdo k aun me haces el deposito del sueldaso y se me pasa,None,None
154369,003,Ay Si,quien es tu mama,None,None
154372,011,Problems,mE HUbIERAS DICHO antes PERRA,None,None
154390,007,Futurama Fry,No se si dar consulta O llenar tantas inutiles bitacoras,None,None
154395,007,Futurama Fry,No se si dar consulta debta O dar sus dichosas platicas,None,None
154398,007,Futurama Fry,No se si dar consuldental O dar sus dichosas platicas,None,None
154404,007,Futurama Fry,No se si dar consulta dental O dar sus dichosas platicas,None,None
154406,012,Willy Wonka,antiamericanistas se la bolbieron. apelar,None,None
154425,004,Bad Luck Brian,Entra a la copa por decreto sale de la copa por decreto,None,None
154427,004,Bad Luck Brian,presumen paso a liguilla pierden en el primer partido,None,None
154431,004,Bad Luck Brian,se burla del cruz azul la cruzazulea,None,None
154433,004,Bad Luck Brian,nexer tienes nuevo socio!!,None,None
154435,013,Yao Wonka,ASI QUE ERES ING DE SISTEMAS DIME QUE SE SIENTE NO SABER RPOGRAMAR,None,None
154437,001,Ancient Aliens,¿peña nieto? aun hoy en dia no logramos comprender como alguien ha logrado sobrevivir tanto tiempo sin el cerebro,None,None
154440,010,Prepare Yourself,"PREparense ahi vienenlos ""amierd."" diciendo ""perdimos bien"", ""vendidos"", ""robadisimo""",None,None
154441,009,No me digas,uy si no me digas garruchenta,None,None
154443,001,Ancient Aliens,Esta hasta cientificamente comprovado edf road es el mejor clan de todod,None,None
154445,003,Ay Si,yo no se del chicho,None,None
154449,012,Willy Wonka,Asi que estas trabajando en la Feria del Mezcal... Dime que se siente ser la mujer de la mirada perfecta en la feria?,None,None
154455,007,Futurama Fry,espeando a mi lila cuando se esta desnudando,None,None
154476,008,Matias Prats,notisieros telebisa reporta reportala muerte de diana M,None,None
154478,007,Futurama Fry,AQUI HUELE A JABON CHIQUITO,None,None
154495,008,Matias Prats,los informamos que fernan el crack es el rey de los yotubers,None,None
154496,004,Bad Luck Brian,Juega con Yasuo por primera vez.. lucha con zed,None,None
154506,013,Yao Wonka,soy Victor hugo tengo VIH,None,None
154508,012,Willy Wonka,Asi que celebraste el dia de la madre en tu casa Dime que se siente que se te vomiten en el anden,None,None
154511,001,Ancient Aliens,me tienes un huevo hinchado,None,None
154514,002,Annoying Gamer Kid,juge al smite y soy todo un friki malote,None,None
154522,007,Futurama Fry,Si eres de Colombia y hablas mal de Venezuela Entonces dime Que coño haces aqui?,None,None
154526,009,No me digas,tu estas loco,None,None
154527,006,Filosoraptor,que ibamos a celebrar?? no importa..chupa mientras,None,None
154528,012,Willy Wonka,que se siente joder solo con un audio,None,None
154532,006,Filosoraptor,viste cuando se extraña,None,None
154533,002,Annoying Gamer Kid,una partida de blur??,None,None
154536,011,Problems,ya primo no me.jodas perdoname,None,None
154550,012,Willy Wonka,ya tenemos nueva luz La querendona jipirijiii raaa,None,None
154558,012,Willy Wonka,bolo yo jaja si  yo solo pruebo y me pongo loco,None,None
154559,009,No me digas,ta maliado porque terly ta maliada no me diga,None,None
154561,006,Filosoraptor,nose si lasso es el LADRON O SON LOS QUE LOS QUE LE APOYAN,None,None
154565,009,No me digas,tu estas loco triste,None,None
154569,001,Ancient Aliens,segun nuestras conclusiones Jair fue sustraido por seres de otro planeta,None,None
154572,005,Disaster Girl,a todo esto y mi hija fernanda donde estas?,None,None
154577,012,Willy Wonka,este cholo anda bien marihuas escucha su musica,None,None
154586,007,Futurama Fry,Vas a morir Wiii,None,None
154587,007,Futurama Fry,yo tambien iba a la casa del.. Erick,None,None
154593,009,No me digas,claudia con histeria,None,None
154596,007,Futurama Fry,ya viene Charles a copiarse de  los memes,None,None
154609,008,Matias Prats,Ultimas Noticias Kuleo crea la Biblia gay,None,None
154610,012,Willy Wonka,melvin es un mamaguevasooo,None,None
154613,003,Ay Si,no yo no fui,None,None
154616,011,Problems,Mi cara cuando Juan F Posada Quiere que le invite unas chelas,None,None
154621,011,Problems,perdio el America perdi MIGUEL virgen,None,None
154631,003,Ay Si,buuuuueno ps chao x q hoy se me acaban los datos y ps me queda un poquito de saldo pero voy aver videos aci q chaos,None,None
154633,009,No me digas,la conmebol aun no definio la sancion,None,None
154635,010,Prepare Yourself,Embrace yourself thesis is coming,None,None
154649,001,Ancient Aliens,cosas,None,None
154650,008,Matias Prats,en otras noticias el dof in color se ha cancelado,None,None
154663,005,Disaster Girl,esto pasa cuando te metes conmigo,None,None
154683,004,Bad Luck Brian,Lo dejan ir a un evento por primera ves en su vida cancelan el dof,None,None
154693,012,Willy Wonka,Excelente historia deberia de estar en tu voz stereo,None,None
154700,012,Willy Wonka,Excelente historia deberia estar en como dice el dicho,None,None
154709,012,Willy Wonka,Que se siente ser vigi de Masseguridad y le den masa a tu jermu mientras trabaja,None,None
154711,003,Ay Si,AY SI AY SI ME METI AL SLAM Y SOY UN CHUCHAS !,None,None
154715,009,No me digas,te lo juro mami estaba preso,None,None
154723,006,Filosoraptor,si hernan es un adonis brahem entonces pie grande  es mujer,None,None
154727,006,Filosoraptor,soy marcia me pregunto como seran las salchichas,None,None
154731,012,Willy Wonka,mentira walter no voy a ir,None,None
154733,011,Problems,A veces quisiera rajarme Pero ya dije que le pagaba las chelas a Juan F Posada,None,None
154739,002,Annoying Gamer Kid,like si tu Tambien gritastes en una parte aterradora de resident evil,None,None
154744,006,Filosoraptor,si descargo una pelicula gratis en la republica dominicana estare siendo un pirata del caribe?,None,None
154748,006,Filosoraptor,manden a su casa a este pendejo,None,None
154751,004,Bad Luck Brian,CLasifica con puntaje perfecto Se eliminan solos,None,None
154753,006,Filosoraptor,Cuando hablaban de ejemplificador... Se REFERIAN A ejemplificador DE PERMITIR CUALQUIER COSA?,None,None
154754,005,Disaster Girl,mi vecinos escuchaban regueton escuchaban,None,None
154756,001,Ancient Aliens,vanessa tu tienes unas curbas,None,None
154757,003,Ay Si,ay si...ay si... rody es amor!!!,None,None
154760,009,No me digas,"he,,he,,heeee DECÍAS ""maribel""",None,None
154762,009,No me digas,por eso que tu mama no te quiere,None,None
154764,003,Ay Si,Ay si Ay si Se Enojan por que no quisiste ir a cotorrear,None,None
154767,003,Ay Si,Hay hay pase a semi,None,None
