,meme_id,plantilla,texto_no_tilde,text_1,text_2
145500,006,Filosoraptor,te voy a regalar 2 medallas  una por imbesil y la otra por si se te pierde,None,None
145502,012,Willy Wonka,haaaaa soy mas guapo ke agustin bueber digo ke el nuevo rey de las tarugadas  looool si el es inteligente looool,None,None
145503,010,Prepare Yourself,huillca  chupa pinga,None,None
145512,008,Matias Prats,estudios recientes descubrieron que snorlax  esta completamente enamorado de manzhanita,None,None
145518,013,Yao Wonka,haaaaa soy mas guapo ke agustin bueber digo ke el nuevo rey de las tarugadas  looool si el es inteligente looool,None,None
145526,008,Matias Prats,a habido un incendio en en zoo... se sospecha de las llamas,None,None
145529,009,No me digas,neta wey  no me mientes ??,None,None
145532,005,Disaster Girl,todo iba bien  asta que empezaron a poner reggaeton,None,None
145533,012,Willy Wonka,y dIME luis ¿que se siente que hacer una integracion solo para que te ensenen a bailar?,None,None
145541,012,Willy Wonka,Cuentame mas sobre esas soluciones,None,None
145543,012,Willy Wonka,Cuentame mas Acerca de esas soluciones,None,None
145550,007,Futurama Fry,ME LO A HECHO SIN QUERER O ME ESTA TROLLEANDO,None,None
145554,004,Bad Luck Brian,fue al bingo no pego nada,None,None
145555,012,Willy Wonka,cuenta me mas  q te estoy ignorando,None,None
145556,005,Disaster Girl,MIS VECINOS LE IBAN AL CHIVAS  LE IBAN...,None,None
145557,006,Filosoraptor,Si Le ivas a tecos de la uAg Ahora le Vas a los mineros de zacatecas?,None,None
145558,009,No me digas,que mamon,None,None
145560,006,Filosoraptor,Si Le iBas a tecos de la uAg Ahora le Vas a los mineros de zacatecas?,None,None
145569,008,Matias Prats,atencion atencion tianny llanes cumple hoy anos,None,None
145572,012,Willy Wonka,"¿Que no sabes por que los perros se huelen el culo? Para amigarse...¿por que no me hueles el mio,y asi vamos entrando en confianza?",None,None
145573,001,Ancient Aliens,se pelea con el papa y luego anda llorand rosita,None,None
145582,006,Filosoraptor,"si pan es bread, y que es what pankeke es breadwhatwhat",None,None
145585,012,Willy Wonka,ASI KE GANO LA (u) DIME KE SE SIENTE KE SIGAN SIENDO CABROS,None,None
145589,012,Willy Wonka,domingo kaigue gran puta,None,None
145594,009,No me digas,nomames  idiota,None,None
145601,003,Ay Si,"aY SI, AY SI ESTOY OFENDIDA CONTIGO NO CON LO QUE ME PRESTASTE",None,None
145607,001,Ancient Aliens,solo hay una EXPLICAexplicacion  tImidos,None,None
145611,004,Bad Luck Brian,Se corta las venas por violetta no la conoce en persona,None,None
145613,001,Ancient Aliens,soLO HAY una explicacion   TÍMIDOS,None,None
145616,003,Ay Si,ahy si ahy si a todos les gusta el pan con natilla,None,None
145618,003,Ay Si,te doy todo mi dinero pero no le llames ami esposa que me mataria,None,None
145626,006,Filosoraptor,estoy  pensando aquien partirle la madre,None,None
145633,010,Prepare Yourself,prepare your wallet MYL is coming!!!!,None,None
145642,003,Ay Si,todos aman a don silver porque trajo pan natilla y pinto,None,None
145643,013,Yao Wonka,no era penal!!,None,None
145645,005,Disaster Girl,ELLOS ESCHABAN SKRILLEX Y MIREN Q PASO,None,None
145651,003,Ay Si,Ay si que miedo,None,None
145656,003,Ay Si,"ay,si me toca pagar la deuda de mi hermano dani y no se que hacer no se,si vender el carro para pagar la mantension de mis sobrinos",None,None
145665,012,Willy Wonka,NIOA ESTA CON TOS Y SE VA EN  UN CARRO CON AIRE ACONDICIONADO,None,None
145667,006,Filosoraptor,los dibujos animados estan muy contentos,None,None
145668,004,Bad Luck Brian,si dormir es gratis por que cuesta tanto levantarse,None,None
145682,006,Filosoraptor,si el AMERICA es vi campeon sera  el fin del mundo,None,None
145691,001,Ancient Aliens,asi es la fe de esa atea,None,None
145692,011,Problems,dijo que serie mi carry se fue a top...,None,None
145694,011,Problems,dijo que seria mi carry... ...se fue a top,None,None
145695,002,Annoying Gamer Kid,fell like a rat kid,None,None
145702,004,Bad Luck Brian,Y ahora es cuando... ¡comienza el bulling!,None,None
145703,009,No me digas,enserio  no te creo,None,None
145712,008,Matias Prats,en otras noticias una puta aparecio entre nosotros,None,None
145720,009,No me digas,aja no me digas,None,None
145724,008,Matias Prats,ULTIMAS NOTICIAS NO ERA PENAL,None,None
145725,012,Willy Wonka,¿Dices que tu metodo juanchi funciona? ah por eso llevas mas de 40.000 coins de perdidas,None,None
145726,012,Willy Wonka,que se siente ser el rey de los bajalangas,None,None
145727,005,Disaster Girl,escuchaban juntin biber  y paso esto,None,None
145736,009,No me digas,asi mira vos che!! no sabia eso!!,None,None
145738,013,Yao Wonka,PAYASO TOBOLIN SE LA VOTO MEDINA CON ESO,None,None
145744,003,Ay Si,UY SI TODOS CON SU TOMORROWLAND Y BIEN QUE SOLO ESCUCHAN PURA CHICHA,None,None
145749,012,Willy Wonka,Asi que hisistes sufrir a una mujer Dime que se siente ser un pendejo y un idiota,None,None
145751,001,Ancient Aliens,Humanos q la tienen asI de grande Ali... negros,None,None
145759,009,No me digas,te dijo algo el pums le va ganr al chivas,None,None
145763,013,Yao Wonka,"HAY VECES ALAY TRINIDAD QUE PERSONAS QUE NO TE IMPORTAN PARA NADA SON DE MUCHA AYUDA PARA TU VIDA,Y TE SACAN DE GRANDES APUROS",None,None
145765,009,No me digas,te dijo algo el pumas le va ganar al chivas,None,None
145766,010,Prepare Yourself,ggh dfhfg,None,None
145768,005,Disaster Girl,esto es lo q le pasa a el  q no me acepta la solicitud de amistad.,None,None
145774,005,Disaster Girl,mis vecinos estaban con justin estaban,None,None
145775,006,Filosoraptor,Soy Weko  y me llamo giancarlos,None,None
145777,001,Ancient Aliens,Que ganaste que? Un negro con una polla asi?,None,None
145779,013,Yao Wonka,ANDRES MIGUEL GUTIERREZ TEN CUIDADO QUE ESOS TIPOS SON PELIGROSOS,None,None
145780,005,Disaster Girl,esto paso ....,None,None
145781,010,Prepare Yourself,jala madrid jala madrid,None,None
145782,011,Problems,Gracias (aplaudan ahora) no hagan preguntas en espacial maite,None,None
145783,006,Filosoraptor,si comer palta quieres robar con puchuri debes,None,None
145786,012,Willy Wonka,digame samuel que se siente  que carajo no se pueda morir,None,None
145791,009,No me digas,pero a quien mierda le importa xd,None,None
145792,010,Prepare Yourself,pREPARANSE HABRA UNA TORMENTA... Y LA LUZ EN CORTINES SE IRA A CHINGAR SU MADRE,None,None
145795,011,Problems,Gracias por prestar atencion Aplaudan por favor,None,None
145800,006,Filosoraptor,definitivamente  kelvin  es  gay,None,None
145801,010,Prepare Yourself,pREPARANSE HABRA UNA TORMENTA... Y LA LUZ EN CORTINES SE IRA A LA CHINGADA,None,None
145808,001,Ancient Aliens,SEGUN LAS ESTADISTICAS 2.3OPM COMENZAMOS,None,None
145812,006,Filosoraptor,dice ser rider pero no usa casco,None,None
145817,012,Willy Wonka,me cai que no era penal,None,None
145821,003,Ay Si,hay si hay si tengo novio pero lo olvido :(,None,None
145822,003,Ay Si,hay toma cincuenta centimos  paya emo de 10 centimos,None,None
145835,009,No me digas,soy la RIQUITA todos mueren x una probadita,None,None
145837,007,Futurama Fry,la suerte de la fea... la bonita  la desea?,None,None
145840,004,Bad Luck Brian,DICE SER FAN DE 30STM Y NO SABE QUE ES ECHELON,None,None
145841,013,Yao Wonka,asI que hoy escuchas electronica y eres el super fans. Dime que se siente haber tenido un pasado reggaetonero. (poser).,None,None
145844,009,No me digas,te digo algo  mi mejor amigo de la primaria fue diego,None,None
145856,013,Yao Wonka,quE RIDICULA ALBIZ JE JE,None,None
145860,013,Yao Wonka,quE RIDICULA LA GORDA DE ALBIZ JE JE,None,None
145884,013,Yao Wonka,no se quien fue mas pendejo si tu padres o tu,None,None
145899,006,Filosoraptor,creo que no debI comentar jajaj!,None,None
145921,009,No me digas,si usted no tiene dinero no hay problema vuelva cuando tenga,None,None
145923,004,Bad Luck Brian,sE CAMBIA EL NOMBRE PARA QUEDAR EN SU TEAM  LO ECHAN DE AUREUM,None,None
145929,005,Disaster Girl,aun crees que el anime es aburrido?? dilo!!,None,None
145949,008,Matias Prats,REYNOSA PIERDE LOS MEJORES AGENTES DE TRANSITO,None,None
145951,006,Filosoraptor,Se dice racecadotrilo O recacedrotilo,None,None
145960,008,Matias Prats,nos informan por interno que un tal patricio arenas esta realizando actos de aweonamiento a niveles estratosfericos,None,None
145973,006,Filosoraptor,que pasa si el capitan ginyu  cambia cuerpos con gotenks y pasan 30 minutos?,None,None
145982,006,Filosoraptor,si evo no quiere debatir es porque no quiere quemarse??,None,None
145985,013,Yao Wonka,"Asi que errs estudiante de odontologia  Que se siente estar dEspierto, cuando los demas duermen?",None,None
145994,013,Yao Wonka,ESTA claro TU ERES TONTO,None,None
146005,013,Yao Wonka,mmmm ejjejej ^^!,None,None
146006,008,Matias Prats,ultimos  informativos pablo deja  a david,None,None
146010,007,Futurama Fry,Te pille con las manos en la panza! :3,None,None
146013,006,Filosoraptor,Y SI LE HUBIERAN DICHO A LOS CAGONES QUE EL CLASICO ERA AMISTOSO TAL VEZ ASI LE HUBIERA GANADO AL CAMPEON,None,None
146021,006,Filosoraptor,si evo no quiere debatir es porque no save???',None,None
146024,003,Ay Si,YO SOLO digo QUE ERES MAS GAY QUE JUSTIN BIEBER,None,None
146025,011,Problems,porque sera asi  ayudenlo xfavor,None,None
146030,008,Matias Prats,en otras noticias sergio rocha montiel es el mejor,None,None
146040,009,No me digas,No mira son el 30 de febrero,None,None
146050,004,Bad Luck Brian,se cree muy macho coloca fotos de gaticos,None,None
146052,013,Yao Wonka,hasta para valer verga Vales vergas we...,None,None
146064,007,Futurama Fry,SANTOS PIENSA QUE LE DAREMOS CHANSA COMO A PACHUCA JAJAJA,None,None
146066,011,Problems,hoy en dia los chamacos  ven el matrimonio como un juego,None,None
146069,011,Problems,decian que no era tanto cemento suelto pero quedamos con cemento hasta en el culo,None,None
146072,011,Problems,POR QUE  ES TAN FOME ESTE WN,None,None
146075,001,Ancient Aliens,wow que buen trasero,None,None
146077,004,Bad Luck Brian,inventa una copa no gana ni una,None,None
146084,011,Problems,nos toca  science,None,None
146098,002,Annoying Gamer Kid,y si jugamos xbox? que dices isai???,None,None
146111,009,No me digas,La sevel xuxetumare,None,None
146120,012,Willy Wonka,Como le explico que no es un tipo normal,None,None
146124,003,Ay Si,Ay si si  Yo trabajo hasta tarde soy adictA al trabajo,None,None
146137,009,No me digas,DEVERAS??? CUENTAME MAS,None,None
146139,003,Ay Si,"chi ya porque gano la  ""u""",None,None
146146,011,Problems,DIME QUE SE SIENTE SER TAN MARGINAL JAJA,None,None
146147,013,Yao Wonka,juega de arquero se lesiona...,None,None
146152,012,Willy Wonka,HACI QUE TE BANEARON LA ELFA  DIME QUE SE SIENTE PERJUDICAR A TODA TU GUILD,None,None
146155,011,Problems,me dijieron que iba a estar con ellos para siempre me cambiaron por un bronze,None,None
146156,011,Problems,Es por esto que la vida no tiene sentido,None,None
146158,002,Annoying Gamer Kid,SI ENCONTRE 1 DE MADERA MAMA DILE A ESE MARICON QUE SE CALLE HIJO CHUPA QUE TE LA METO,None,None
146166,001,Ancient Aliens,leona jungla y aliens,None,None
146168,004,Bad Luck Brian,por que eres asi jeisson jkejkeejkejkejk,None,None
146169,004,Bad Luck Brian,ALIANZA (Y) (U) :POOP.,None,None
146174,002,Annoying Gamer Kid,va perdiendo  dice que el perro le desconectro el computador,None,None
146176,004,Bad Luck Brian,ALIANZA(Y) (U) :POOP:,None,None
146180,011,Problems,Por mas que quiero llamar la atencion mas pendeja me veo :(,None,None
146189,006,Filosoraptor,si eres huevon es porque comes huevos,None,None
146205,012,Willy Wonka,jaja te lo dije,None,None
146207,009,No me digas,no me digas y ahora que te aplaudo,None,None
146222,009,No me digas,no me digas usas fotochop?,None,None
146227,004,Bad Luck Brian,HACE UN TEMA HECHO YA DOS VECES Y LE MANDAN UN MENSAJE DE ADVERTENCIA,None,None
146230,012,Willy Wonka,deciME QUE SE SIENTE PENSAR QUE IBA A SER IGUAL QUE CON CARIARI,None,None
146231,001,Ancient Aliens,Solo hay una eXplicacion ¡HaCKs!,None,None
146232,009,No me digas,PEro... Os vais a pErdEr Los gofres!!!,None,None
146233,009,No me digas,hay no! llego el gordo,None,None
146248,003,Ay Si,AY SI AY SI PUES  NO TE DIGO,None,None
146250,003,Ay Si,ay ay yo nose na´,None,None
146261,011,Problems,Sheeqo beat no me sigue..,None,None
146263,011,Problems,Erick RINCON nO ME SIGUE..,None,None
146266,009,No me digas,no me digas  traga ligas,None,None
146268,011,Problems,DJ oTTO NO ME SIGUE...,None,None
146273,012,Willy Wonka,hola nino  quieres un chocolate,None,None
146274,009,No me digas,apoco  pos come moco,None,None
146275,001,Ancient Aliens,solo hay una explicacion NIOOS RATA,None,None
146296,003,Ay Si,Hay no... Me llamas  Y no hablas.. Jajaja solo quieres escuchar mi voz...,None,None
146302,003,Ay Si,no es k sea gaey  es k las  perras me llegan al pincho,None,None
146308,001,Ancient Aliens,te preguntas existen los aliens? si ni siquiera sabes sobre la existencia humana,None,None
146312,001,Ancient Aliens,para que te preguntas existen los aliens? si ni siquiera sabes sobre la existencia humana,None,None
146320,006,Filosoraptor,y a todo esto donde  esta  adrian,None,None
146323,003,Ay Si,AY SI AHORA TODAS QUIEREN IR AL TOMORROWLAND Y CUANDO SE ACABE SIGUEN SIENDO LAS OERAS DE MALUMA,None,None
146325,006,Filosoraptor,y  a todo  esto  donde esta adrian,None,None
146331,003,Ay Si,AY SI AHORA LAS REGGETONERAS QUIEREN IR AL TOMORROWLAND Y CUANDO SE ACABE SIGUEN SIENDO LAS OERAS DE MALUMA,None,None
146338,003,Ay Si,no me toquen ando chido,None,None
146349,005,Disaster Girl,MIS VECINOS ODIABAN A GN'R ODIABAN...,None,None
146351,011,Problems,tranki deja de reir,None,None
146355,001,Ancient Aliens,Estefani  tiene un culo que dios se lo vendiga,None,None
146361,001,Ancient Aliens,y asi de grande me dejo el hoyo,None,None
146363,003,Ay Si,aY SI AY SI QUE LA AMO Y SE CRECIO >.< LA TRIVIOO,None,None
146383,006,Filosoraptor,hay vida despues de la vida solo hay una manera de averiguarlo...pero despues como les cuento?,None,None
146393,012,Willy Wonka,Dime arantxa Seguro q no saliste ayer?,None,None
146394,009,No me digas,"mirenlooo ,",None,None
146414,012,Willy Wonka,Asi que estas en tus dias parece que vamos a tener una larga conversacion,None,None
146420,012,Willy Wonka,TU foto de perfil es una foto sacada a un comic? cual es la infancia que no ha acabado?,None,None
146431,007,Futurama Fry,mmmmm... Noooo!!!!!    xD,None,None
146445,002,Annoying Gamer Kid,bien la consola es mia jajaja!!,None,None
146447,012,Willy Wonka,tengo mente propia pero  no chinges,None,None
146450,003,Ay Si,hay si hay si bien posado pa la pic,None,None
146454,002,Annoying Gamer Kid,hola soy erick un friki qe prefiere jugar en vez de hacerle caso a su novia,None,None
146466,011,Problems,Fui a fiesta latina... pusieron salsa!!!,None,None
146470,008,Matias Prats,En otras noticas un pendejo Se cree que tiene inmortalidad,None,None
146513,013,Yao Wonka,jajaja quedaste con eso?,None,None
146519,008,Matias Prats,ULTIMAS NOTICIAS ENCIERRAN AL GALTONIO POR REBELDE,None,None
146526,009,No me digas,"soy rakel cnozco la vida d ale dsd ace un buen ni me digas q a almudena la llamaban """"alma""""""",None,None
146529,009,No me digas,"soy rakel cnozco la vida d ale dsd ace un buen no me digas q a almudena la llamaban """"alma""""""",None,None
146532,005,Disaster Girl,No vuelvas a decir que los coreanos son feos,None,None
146534,011,Problems,AY NO AHI VIENE LAURA,None,None
146541,002,Annoying Gamer Kid,me regalas un kiko?  Me REGALAS UN KIKO?,None,None
146553,008,Matias Prats,roven se gano  el 3 lugar en clavados,None,None
146557,012,Willy Wonka,DIME QUE SE SIENTE ADRIAN QUE TUS PAPAS PAGUEN TODO  Y NO MAS TE LA PASES DE PENDEJO TODO EL DIA EN EL FACE,None,None
146565,013,Yao Wonka,se siente chido mamalon jajaja,None,None
146596,007,Futurama Fry,NOSE SI MEDITE O ME DORMI,None,None
146604,007,Futurama Fry,Y A QUIEN MIERDA LE INTERESA TU OPINION pobre pendejo,None,None
146607,001,Ancient Aliens,¿Tu Arquitecto? solo hay una explicacion aliens,None,None
146612,007,Futurama Fry,A QUIEN MIERDA LE INTERESA TU OPINION? pobre pendejo,None,None
146613,011,Problems,LE DIJE QUE UNÍA SUS LUNARES ME SALIO CON QUE ESTABA BIEN PINCHES ENPIERNADA,None,None
146614,004,Bad Luck Brian,aceptan su solicitud de amistad cierran facebook,None,None
146617,008,Matias Prats,Se enojo yency,None,None
146619,008,Matias Prats,noticia de ultimo minuto        don jairo compra amigos,None,None
146623,003,Ay Si,yo no se pero lacides parece gay mm,None,None
146626,012,Willy Wonka,si que..te ama el santy mucho....!!,None,None
146633,007,Futurama Fry,te  fuiste  follear con otro,None,None
146636,007,Futurama Fry,O.O sU NIVEL DE SER RECHAZADA SUPERa los limites!!,None,None
146638,012,Willy Wonka,ajam y entonces que interesante,None,None
146643,004,Bad Luck Brian,me llamo brandon  juegas conmigo,None,None
146648,013,Yao Wonka,¿HAS OÍDO HABLAR DE LA LIBERACION MASCULINA?,None,None
146649,006,Filosoraptor,¿es dj? ¿o luchador?,None,None
146650,006,Filosoraptor,que se acabo la escuela  y  hora que,None,None
146663,013,Yao Wonka,difamarte?. ni que fuera daniel... xD,None,None
146668,004,Bad Luck Brian,"se embaraza, tiene todos los males del embarazo solo tiene uno y su rival ni la siente y da a luz de a tres",None,None
146671,009,No me digas,Kien es ese pokemon tiene cara de poto,None,None
146675,007,Futurama Fry,no se si sea adivino pero vi a un enamorado,None,None
146676,004,Bad Luck Brian,me llamo brandon quieres jugar conmigo,None,None
146678,004,Bad Luck Brian,"se embaraza de una nina, engorda como un chancho  y su rival una pita con nudo y va a traer trillizos",None,None
146682,004,Bad Luck Brian,"le dice ""tengo miedo de perderte"" la pierde",None,None
146690,006,Filosoraptor,sI soportas la vida debes soportar la muerte ?,None,None
146695,008,Matias Prats,noticias  un cuy llamado diego palomino atormenta la cullera,None,None
146696,004,Bad Luck Brian,"se enamora d ale, no la kiere  se enamora d la copia de ale y este se enamora d luna su rival",None,None
146697,012,Willy Wonka,si que te ama pakito guel,None,None
146702,004,Bad Luck Brian,dice que la seleccion colombia la lleva en la sangre y en su corazon su tIo es aleman y es nada menos que hitler,None,None
146714,013,Yao Wonka,caballo que se siente que cs7 se la Nose,None,None
146715,012,Willy Wonka,si amas a una mujer dejala salir a beber con sus amigas si te llama borracha es tuya.. si apaga el cel nunca lo fue..,None,None
146717,006,Filosoraptor,"si en el df se prohibieron los circos con animales... entonces ya no habra senado, camara de diputados ni los pinos???",None,None
146719,003,Ay Si,oLLE TRANQUILO VIEJO XDDD XD,None,None
146724,013,Yao Wonka,caballo que se siente que cs7 se la Come,None,None
146732,006,Filosoraptor,i think so that broth,None,None
146734,012,Willy Wonka,"Con que haciendo berrinches, ¿eh? Bajala de yemas a tu pastel.",None,None
146740,007,Futurama Fry,se habra dado cuenta? que no me va a ganar,None,None
146758,013,Yao Wonka,ese enrique y su sonrisa natural.. xD,None,None
146761,007,Futurama Fry,TE VOY A PARTIR LAS CARILLAS,None,None
146764,002,Annoying Gamer Kid,cuando ivan gana un partido de el fifa,None,None
146766,009,No me digas,Eso me pone ¡la cara de paloma cagando!,None,None
146769,012,Willy Wonka,"Con que haciendo berrinches, ¿eh? Bajale de yemas a tu pastel",None,None
146775,001,Ancient Aliens,Melees ...,None,None
146778,001,Ancient Aliens,hhhfgfg gfjxfvd,None,None
146783,013,Yao Wonka,Y SI TE DOY UNA HOSTIA CON LA MANO ABIERTA.. TE SIGUES RIENDO IGUAL?,None,None
146792,009,No me digas,K HERMOSURA DE MUJER  MI KUOIZ,None,None
146800,009,No me digas,no me digas  paloma,None,None
146801,003,Ay Si,ay si! ay si! en el bingo vi a mi enamorada con otro y puse  soy soltero 5 minutos despues,None,None
146805,008,Matias Prats,LA NASA CONFIRMO QUE AIKO ES UNA PENDEJA,None,None
146811,009,No me digas,no me  digasss,None,None
146813,011,Problems,. TOMORROWLAND,None,None
146814,004,Bad Luck Brian,VA DE PUTAS  Y NO ACABA,None,None
146815,006,Filosoraptor,si oscar es amigo de roa sera roaano?,None,None
146816,009,No me digas,QUEEEEEE...?? EL XORIZO VA A SER TAITAA,None,None
146817,003,Ay Si,yo no tengo la culpa  q yeiner sea el mejor,None,None
146819,009,No me digas,Y ¿Que mas?... ¡Mustia!,None,None
146822,011,Problems,TE EXTRAOO MIS DIAS SIN TI SON UNA ETERNA SOLEDAD,None,None
146824,006,Filosoraptor,iuy iuytr,None,None
146830,005,Disaster Girl,esto paso por regalarme el puto xboxone,None,None
146846,001,Ancient Aliens,Entro a hacer una inspeccion a bookan no se lo volvio a ver,None,None
146850,001,Ancient Aliens,si no das like te mando  mi pene de este porte,None,None
146851,005,Disaster Girl,No hubo cs esto fue lo unico que se me ocurrio,None,None
146853,012,Willy Wonka,asi que dices que cague tu infancia que se siente saber que tu cagaste la mia,None,None
146854,005,Disaster Girl,Despues de salvar el mundo pal feis,None,None
146859,006,Filosoraptor,aveses me pregunto por quesoy tan linda,None,None
146861,009,No me digas,NUEVA INTRO AGAIN,None,None
146868,005,Disaster Girl,A  MI VECINA LE MOLESTA EL HUMO A MARIHUANA LE MOLESTABA...,None,None
146869,001,Ancient Aliens,:c PUTA LA WEA,None,None
146871,005,Disaster Girl,upss se me quemaron los frijoles,None,None
146875,011,Problems,QuerIa meter con amaral pero ya tiene un cupo menos,None,None
146878,001,Ancient Aliens,Quiere armar minerva pero va a esperar 2 meses para que bajen scarlette,None,None
146883,001,Ancient Aliens,yo digo que masche es un alien,None,None
146894,004,Bad Luck Brian,se cre guapo  es csm,None,None
146897,004,Bad Luck Brian,Tiene la polla mas larga del mundo no puede tener una ereccion,None,None
146898,012,Willy Wonka,asi que eres rusher quien invento la serie de btr,None,None
146903,001,Ancient Aliens,eso caguemos el estado de la pomavilla..!!!,None,None
146927,005,Disaster Girl,la casa de un estudiante cuando llama al prof. un domingo,None,None
146929,005,Disaster Girl,soy un desmadre y eso que no me ven en la chope,None,None
146935,001,Ancient Aliens,otra  cortina de humo,None,None
146936,009,No me digas,Si o ke,None,None
146940,009,No me digas,"no me digas que no te duele el ""chico""",None,None
146943,013,Yao Wonka,entro al fb y la saludo para que se de cuenta que me interesa hablar con ella  y ni siquiera me deja 'visto',None,None
146952,013,Yao Wonka,El capitan Se unde  El barco,None,None
146955,011,Problems,ME DIJO QUE SOLO DIBUJARA LAS LETRAS Y TERMINE HACIENDO HASTA LOS MATACHITOS,None,None
146967,003,Ay Si,perdooon me equivoqueeee,None,None
146974,003,Ay Si,ke yo no abente  a  arjen robben el rata de penales,None,None
146975,009,No me digas,"HAZTE VIEJO YA.. PORQUE SINo nI dios NI ALA, TE MUERES A MI manera",None,None
146976,004,Bad Luck Brian,¿que me bes ¿soy mui feo,None,None
146983,009,No me digas,"HAZTE VIEJO Y muere de EDAd.. PORQUE SINo nI dios NI ALA, TE MUERES A MI manera",None,None
146995,013,Yao Wonka,jaja coimo ala no juancitho  ahora tu hermana va a pagar pato,None,None
146996,003,Ay Si,"aY SI, AY SI DISE SER FAN DE metALLICA, NO CONOCE KILL EM' ALL",None,None
147007,002,Annoying Gamer Kid,boy ajugar hasta morir,None,None
147009,004,Bad Luck Brian,"INSULTA A SU LIDER,SIENDO CONSEJERO LO BAJAN A JEFE",None,None
147012,004,Bad Luck Brian,Se cree anti,None,None
147013,004,Bad Luck Brian,trae una playera de metallica esta escuchando slipknot,None,None
147022,004,Bad Luck Brian,Se deside Faltar Explican tema nuevo,None,None
147027,012,Willy Wonka,ASI QUE ESPÍAS A TU NOVIA DIME QUE SE SIENTE QUE TE ENGAOEN,None,None
147029,009,No me digas,"manana CUMPLO 17, Y ESTA NOCHE DUERMO CON LA parienta manana TE digo CUANTOS ME echo",None,None
147031,001,Ancient Aliens,PERO Que  TeTas,None,None
147040,001,Ancient Aliens,solo mierda  mandas jessika,None,None
147046,004,Bad Luck Brian,Te venden un partdo  monaco,None,None
147055,001,Ancient Aliens,... Adultos,None,None
147057,004,Bad Luck Brian,LE DICE PLANA A UN GM LE DAN BAN DE IP,None,None
147063,005,Disaster Girl,SI te sigues burlando seras la proxima,None,None
147072,004,Bad Luck Brian,Hola chau,None,None
147073,013,Yao Wonka,j aja ja j me dan  risa ninas,None,None
147080,004,Bad Luck Brian,SE HACE UNA CASA LA EXPLOTA DONY,None,None
147084,004,Bad Luck Brian,me meto a su sala me saca de ella,None,None
147093,009,No me digas,A NADIE LE IMPORTA!,None,None
147104,008,Matias Prats,En otras noticias sousuke Vino a joder el rinxharu,None,None
147109,002,Annoying Gamer Kid,youtuber voy hacer como werevetumotto o mejor GERMAN,None,None
147110,004,Bad Luck Brian,quiere ser anti,None,None
147115,006,Filosoraptor,en mi epoca camana tenIa las mejores playas  por lo que veo las sigue teniendo hasta ahora,None,None
147144,008,Matias Prats,Ultimas noticias Shagys se siente popu,None,None
147148,004,Bad Luck Brian,Se CONSIGUE UNA novia MUERE DE cancer AL 2° dia,None,None
147149,006,Filosoraptor,si me dedicaras una cancion cual seria?,None,None
147151,008,Matias Prats,NOTICIA DE ULTIMA HORA  EN FRONTINO ESTA CUMPLIENDO AOOS EL MAS GAY,None,None
147168,004,Bad Luck Brian,agregame a instagram @aitapalasnenas,None,None
147176,004,Bad Luck Brian,"juega ""el ultimo hombre sobre la tierra"" lo derriba un hunter y lo atrapa un smoker",None,None
147177,007,Futurama Fry,avisame cuando   me pueda reir,None,None
147178,011,Problems,parecia cuerda el primer dia salio emoooo,None,None
147182,008,Matias Prats,ultima noticia ai un nino  llamado pive q tienes 100 anos,None,None
147191,004,Bad Luck Brian,Es la jeta Lo tratan de chitero,None,None
147194,008,Matias Prats,el martes en  en noticiero,None,None
147195,009,No me digas,siiiiiiii ese si o yea,None,None
147200,007,Futurama Fry,la  ¡¡cagastes !!,None,None
147205,007,Futurama Fry,josue es el mejor,None,None
147212,006,Filosoraptor,hay vida DESPUES de la vida solo hay una manera de averiguarlo_pero despues como les cuento,None,None
147218,004,Bad Luck Brian,Estan los 10 llueve,None,None
147219,006,Filosoraptor,¡¡¡que te extrano!!!! ??????????,None,None
147220,006,Filosoraptor,¿Si el pueblo hacia cola para cuidar los alimentos? ¿por que no hicieron cola para votar en las elecciones del psuv?,None,None
147223,007,Futurama Fry,ME COIMI MIS PROPIO CAISONES POR ESO PERDIO ARGENTINA,None,None
147228,010,Prepare Yourself,acabo de valer... verga¡¡¡¡,None,None
147234,003,Ay Si,"Ay SI, TODOS VAN A THE JOZ ON PARTY",None,None
147238,009,No me digas,qlq qlq !! qlq brode!!!,None,None
147239,004,Bad Luck Brian,los dirige moreno no salen campeon,None,None
147242,010,Prepare Yourself,embrace yourself teams pusher are coming,None,None
147243,004,Bad Luck Brian,queda mal a su comprador pide seriedad,None,None
147244,006,Filosoraptor,hay vida DESPUES de la vida ? solo hay una manera de averiguarlo...pero despues como les cuento ?,None,None
147256,009,No me digas,no  me diga,None,None
147261,012,Willy Wonka,ola como estan todos,None,None
147271,009,No me digas,que  manana clases,None,None
147275,004,Bad Luck Brian,Titular EN EL CLASICO NO PUEDE MARCA A RUI,None,None
147281,004,Bad Luck Brian,se cree dark duerme con la luz prendida,None,None
147287,008,Matias Prats,noticias DE ultimo minuto Josue  es el  mejor  es la  Estrella  DE  televicion,None,None
147292,005,Disaster Girl,e terminado con regetonaros,None,None
147295,005,Disaster Girl,soy tan dark que queme mi casa,None,None
147297,009,No me digas,pal rio y le haces un nino a mi hermana pak el dinero sekede en familia,None,None
147301,009,No me digas,te da risa!?... No me digas!!,None,None
147304,006,Filosoraptor,SI EXISTEN LOS OSOS POLARES EXISTIRAN OSOS BIPOLARES????,None,None
