id ,plantilla,texto
 991401, Bad Luck Brian, MALDITA HUELGA YO QUERIA ESTUDIAR 
 991402, Personalizado, gente sintieron la vara teeeeeemblo 
 991403, Bad Luck Brian, VA A LOMA DE LA CRUZ CONOCE A VIVIANA Y TERMINA SIENDO PROSTITUTA DE LA UNIVALLE 
 991404, Personalizado, quiero presentar mi show en moulin rouge!!! 
 991405, Y U No, si dices que me quieres porque no dejas que te la meta 
 991406, Personalizado, VA A LAS AUDICIONES DE LA VOZ EN PRIVADO LE TOCA JUANGABRIEL RELOADED 
 991407, Por favor, saves que nunca la(o) tendras 
 991408, Personalizado, ES OREJON SABE VOLAR 
 991409, Willy Wonka, asique sos johann unzueta dime q se siente no tener pelos en los huevos 
 991410, Sparta, esto es  mi barbaaaaa 
 991411, Desk Flip Rage Guy, QUE OSEA CREO ESTA PAGINA Y TU NO LA PASAS MAL AGRADECIDO 
 991412, Bad Luck Brian, Da un toke en facebook le devuelven un coÃ±azo 
 991413, Stoner Stanley, Llovieron 7.9 mts de temblor en las torres gemelas de costa rica 
 991414, Business Cat, hola  listher 
 991415, Personalizado," Nunca sacaras un 7 de mates en la selectividad, creyeron  has suspendido demasiadas veces como para lograrlo, creyeron "
 991416, Personalizado, me enamorÃ© del jefe Solo me usÃ³ :( 
 991417, No me digas, el que quieres celeste mezcle azul y blanco no me digas pedazo de hijo de puta 
 991419, Personalizado, toca el camble no tiene corriente dijeron 
 991418, Personalizado, Â¡                                   Â¡ la biblia dice cuando digan paz y SEGURIDAD destruccion repentina VENDRÃ sobre ellos  
 991420, Ay Si, Â¡Ay si! Tu novia queda embarazada y sus amigas la felicitan tocÃ¡ndole la barriga pero ninguna te acaricia los huevos y te dice buen trabajo. 
 991421, Business Cat, Necesito un aumento mi mujer tuvo 9 niÃ±os anoche 
 991422, Mr Bean, Asi que ayer te ibas a pasar por skype... eh skeith? 
 991423, Ay Si, Uyyyy si A hora  todo mundo no le da miedo el temblor 
 991424, Troll, dice estar en australia esta en chincha pisando uvas 
 991425, Personalizado, oOO !.. POR DIOS  
 991426, Willy Wonka, Con que te gusta molestar al real madrid  dime que se siente que tu novia te regaÃ±e y te mande a borrar la publicacion  
 991428, Bad Luck Brian, SE VA A COSTA RICA CHATO DE LOS TEMBLORES EN CHILE TERREMOTO 7.9 
 991427, Scumbag Steve, mae esta temblando se fue la luz y todo mundo salio de la casa  aprovechemos a meternos a robar 
 991429, Bad Luck Brian, da un toque en facebook lo demandan por acoso sexual 
 991430, Advice Dog, me lamo mis bolas y te lamo la cara  
 991431, Personalizado, me enamorÃ© del jefe solo me usÃ³... =( 
 991432, Bebe furioso, ahh..!! gripa sal de mi 
 991433, Willy Wonka," asÃ­ que tu eres ivancito.. y dime, de verdad crees que serÃ¡s popular por siempre? "
 991434, Willy Wonka, Asi que el lunes entregas la oficina? y dime ya pusiste la mekatin a limpiar la bodeguita? 
 991435, Willy Wonka, asi que te gusta k's dime que se siente tener buenos gustos? 
 991436, Sheldon Cooper, preguntas inteligentes respuestas que nadie comprende 
 991438, Challenge Accepted," clases de digitales con vitola ""oka"" "
 991439, Greg, Skeith la prÃ³xima vez... ya vendrÃ¡s... ya... 
 991440, Personalizado, Se salvaron de la prueba IMQ pero no de mi taller 
 991442, Mr Bean, el detectibe burro escribe bien o te acuso!! 
 991441, Willy Wonka," Asi que el lunes entregas la oficina? y dime ya pusiste al mekatin y a ""la todo eso"" a limpiar la bodeguita? "
 991443, Por favor, mama voy pa misa!! me regalas 100mil lucas pa la ofrenda? 
 991444, Boromir, unos dos puntitos mas  y se mueren todos esos ticos mierdas 
 991445, Ay Si, yo no se que quiere decir  (lol) pero tambien lo escribo 
 991446, Willy Wonka, asi que mucho paras en Fb dime que se siente ser mas viciosa que Felipe 
 991448, Ay Si," ay si!!, ay si!! se ECHAN un pedo daniel ortega decreta alerta de tsunami "
 991449, Annoying Facebook Girl, cosovo  Tsunami 
 991450, Retard Girl, estaba predicho!!!! por los qra 
 991451, Personalizado, ay si ay si... me creo mucho con mi hermano el adoptado con su tubote... 
 991452, Stoner Stanley, que porque me dicen costilla? porque me saque 2 yu nou guat ai min 
 991453, Annoying Facebook Girl,    .   Tsunami 
 991454, Koala, Que se me olvido tu cumple? No te apures el proximo aÃ±o te hago un meme 
 991456, Ay Si, ay si ay si m creo mucho porq ya tengo 15 =p 
 991455, Ay Si, ay si ay si quiero hacerles DESEAR a los q no lo tienen 
 991458, Bebe Exitoso," si no comistÃ© arepa donde  chorizo de loco, no tuviste infancia "
 991457, Personalizado, FELIZ CUMPLEAÃ‘OS TE DESEA ESTADO: ESTOY SOLO 
 991460, No me digas, el que quiere celeste mezcle azul y blanco no me digas pedazo de joputa 
 991461, Por favor, seÃ±orita lucero espero que se recupere pronto 
 991462, Disaster Girl, Era el administrador de Odio a justin gayber era... 
 991463, Bad Luck Brian, compra entrada a creaMfields ningun dj confirmado 
 991464, Willy Wonka, AsÃ­ que quieres paricipar en el diÃ¡logo de paz en Colombia... QuÃ© sientes al promover una guerra civil en tu propio paÃ­s? 
 991465, Personalizado, FELIZ CUMPLEAÃ‘OS GRACIAS POR TU MUSICA 
 991447, Cereal Guy, SI TU TAMBIEN QUIERES SER CUIDACOCHES COMPPARTE LA PINCHE PAGINA 
 991468, Bear Grylls, pueblos muchos pero como velez ninguno 
 991470, Personalizado, Puedo ser tu esclavo? 
 991466, Personalizado, te la regalo toda... si me dejas ser ADM :P 
 991467, Ay Si, ay si ay si me da verguenza ir por la pala ala cochera xq me van a ver 
 991469, Bad Luck Brian, se compra un  telefono viene sin pantalla 
 991471, Bad Luck Brian, Se gana un viaje... a nicoya 
 991459, Ay Si, hay si hay si me conecto desde la escuela  soy bien malote hay si 
 991472, Personalizado, eeeeeeeeeeeeeeh eeeeeeeeeeeeeeeeeee 
 991473, Ancient Aliens, alerta de tsunami en costa rica aliens! 
 991474, Willy Wonka," asi que no sabes hacer memes dime que se siente que felipe si XD , "
 991475, Trologirl, RÃ­ete   que luego te verÃ© llorando  
 991476, Yao Ming 2, si nunca cocinastes  y no t quemastes no tuvistes infancia  
 991477, Bad Luck Brian, Se va a pasear a Guanacaste y el epicentro del temblor es en nicoya 
 991478, Personalizado, feliz DÃA del scouts scouts mundial  
 991479, Cereal Guy, a mi me vale si tienes novio tu me gustas y ya!!! 
 991480, Personalizado, LA INVITAN AL POLLO FRITO LA LLEVAN AL BUENOS AIRES 
 991481, Jackie Chan, Qe eres hincha del tolima? dios mio quee pena :/ 
 991482, Personalizado, FELIZ CUMPLEAÃ‘OS GRACIAS POR TU MUSICA 
 991483, Filosoraptor, me invitara a tomar un branca mentolado de de onda o para empedarma y conquistarme mas facil? 
 991484, Por favor, pasa tu carro por el rio desian seria divertido desian 
 991485, Annoying Facebook Girl, aaaa alerta de tsunami 
 991486, Willy Wonka, asi que no sabes hacer memes dime que se siente que felipe si 
 991487, Personalizado," 28 de septiembre... ora si mi pumbita, amonos a francia "
 991488, Business Cat, no molestar estoy en juzgados 
 991489, Disaster Girl, Me dejaron en r Pero yo los deje quemados 
 991490, Bad Luck Brian, le hacen un quiko no tiene cocos 
 991491, Ancient Aliens," asi fue la caca que se limpio cesar del boxer, despues de ese susto que se llevo "
 991492, Bear Grylls, QUE CARA ESTA LA COCA.. MEJOR ME TOMO MIS MIADOS 
 991493, Bad Luck Brian, pasa la capacitacion de atento lo botan en su primera llamda :( 
 991494, Personalizado,   * solo tienes que ser de ALIANZA LIMA para ser perfecta  
 991495, Problems, le dije  que yo no estaba hablando y aun asi me saco del salon 
 991496, No me digas, el cuthis marika no me digas ... 
 991497, Filosoraptor, me invitara a tomar un branca mentolado de onda o para empedarme y conquistarme mas facil? 
 991498, Ay Si, Ay si Gran Vaina  Ya voy a pasar la maldicion de Maj5 
 991499, Bebe furioso, Domingo 8:00 AM escuchas  ahÃ­ viene el agUa CÃ¡diz mama 
 991500, Personalizado, Â¿conocen este animal ? llevenlo al zologico 
 991501, Personalizado, yo si hice la dieta del broccoli 
 991502, Willy Wonka, asi que tienes muchos amigos...cuentame que se siente que la mayoria de ellos te odie. 
 991503, Jealous Girl, quien es esa temblor que te mueve el piso... 
 991504, Personalizado," ""Es medio puta"" "
 991505, Willy Wonka,  super listos pa' ferias de chipata 
 991506, Personalizado, eso es una mujer? me duele la barriga 
 991507, Overly Attached Girlfriend, mi amor mi vida mi cielo o quitas la puta publicacion de los chicos del madrid bailando como gays o te corto las pelotas con cuchillo de rebanar pan 
 991508, Bad Luck Brian, le estan quedando bien las maketas alerta de tsunami 
 991509, Personalizado, Hermanos combatientes  no se preocupen que nicaragua esta protegida por los chayo powers 
 991510, Personalizado, stan lee no se si es metalero o quiere lanzar una telaraÃ±a 
 991511, Business Cat, abogado trabajando 
 991512, Chico Malo, No soy tu jugete 
 991513, Personalizado, abajo la cheve atte. los del sotano 
 991514, Yao Wonka, asi que no te gusta piÃ±as mmm dime que se siente envidiarnos puto 
 991515, Boromir, asi me tiene.. el hoyo la chupitos 
 991516, Personalizado, dice estar en australia esta en chincha pisando uvas 
 991517, Jackie Chan, esa mujer tiene  buenas tetas y culo 
 991518, Arnold, q hostia hoy cumplo a~os 
 991519, Willy Wonka, Asi que eres hater dime que se siente dedicar todo el dÃ­a a justin bieber  
 991520, Personalizado, tal vez no davi  enzartarla en costa rica 
 991521, Stoner Stanley, oye!! prende la tele q estan pasando bob 10 y ben esponja 
 991522, Yao Ming 2," Que Bueno Chiste Jaimito le dice a su padre: Â¡PapÃ¡, papÃ¡, tengo una noticia buena y otra mala! Â¿CuÃ¡l es la buena Jaimito? Â¡Que he aprobado todas! Â¿Y la mala? Â¡Que es mentira! "
 991523, Personalizado, come galleta de agua se le inunda la casa 
 991524, Jackie Chan, xq los chicos mas lindos eligen a las trolas y rapiditas??? 
 991525, Troll, PICO  Y ZORRA 
 991526, First World Problems, la profe me quito el note me voy a suicidar  
 991527, Sergio Ramos," pide el balon, mete gol pero falla otros dos!  "
 991528, Bad Luck Brian, Quiere ver a su qeuipo campeon es del cruz azul 
 991529, Personalizado, NO INGRESAN A LA UNASAM SE VAN A LA SAN PEDRO. 
 991530, Boromir, ASI LE DEJE .. EL HOYO A LA CHUPITOS 
 991531, Yo Dawg, asi que el es tu novio no mames 
 991532, Personalizado, PICO  Y ZORRA 
 991533, Ay Si," ay si!!, ay si!! se ECHAN un pedo, daniel ortega decreta alerta de tsunami "
 991534, Yao Ming," Que Buen Chiste;$ Jaimito le dice a su padre: Â¡PapÃ¡, papÃ¡, tengo una noticia buena y otra mala! Â¿CuÃ¡l es la buena Jaimito? Â¡Que he aprobado todas! Â¿Y la mala? Â¡Que es mentira! "
 991535, Troll, presiona windows+l 
 991536, Personalizado, Dice quE ESTA EN AUSTRALIA ESTA VIVIENDO EN CHINCHA  VENDIENDO CARAMELOS DE LIMON 
 991537, Bad Luck Brian, compra un carro su propio auto lo atropella 
 991538, Bad Luck Brian, entra al torneo de las artes marciales su primer oponente es gokÃº. 
 991539, Ancient Aliens, Â¿la profe te quito el note? aliens 
 991540, Ay Si, Ay ay si   LE DIJISTE GAY A JUSTIN BIEBER  
 991541, Personalizado, mami ! tuviera una tarjeta de video de 8 gb con procesador de 9 nucleos tarjeta nvidia 89x para verte mejor 
 991542, Friki, mierda se me cayo el monitor maldito terremoto 
 991544, Yo Dawg, asi que el es tu nuevo novio no me hagas reir 
 991543, Yao Ming 2, Tsunami? con cuea al paseo del mar 
 991545, Ay Si, ay si ay si cumple a~os y ya se cree grande (mocosa) 
 991546, Ay Si, en face soy muy espiritual..pero en la vida real soy una mie... 
 991547, Jackie Chan," Profe pero son las 9:16!! haber pofavo, chao mano chao mano "
 991548, Personalizado, mi seÃ±ora  soy su mas leal sirviente proteja a todos los pellas !por favor! 
 991549, Desk Flip Rage Guy, esa evaluacio me quedo malllll 
 991550, Y U No, por que las mujeres  tienen que ser tan guapas 
 991551, Bad Luck Brian, hace la tarea la profe le quita el notebook igual 
 991552, Problems, xq tuve q cnocert? ahora no se cmo olvidarte  
 991553, Matias Prats," sismo fuerte en nicaragua no buscan lugar seguro, buscan el facebook "
 991554, Pulp Fiction, no me quieres dar un abraso te vuelo los cesos y listo 
 991555, Personalizado, Le Compran un skate no sabe ni el manual 
 991556, Cereal Guy, hostia  si no entiendes la foto pq carajo le das like??? 
 991557, Bad Luck Brian, le hace falta al contrario!  Se lesiona! 
 991558, Yao Ming 2, En que se diferencia un olimpista con rexona ? Que rexona no abandona 
 991559, Yoda, yoda  soy mas bonito que tu 
 991561, Boromir, con exactitud cuantas putas follarias hoy 
 991560, Personalizado, Eso es un nuevo juego luis? prestaameloo 
 991562, Sparta, en piÃ±as los chapas nos limpian los sapatos 
 991563, Perro Racista, lusho  el terremoto fue de 6.7 
 991564, Personalizado, Â¡Hola trollencia! 
 991565, Ancient Aliens, y entonces le meti una de este tamaÃ±o a  andres 
 991566, Personalizado, vergacion!!! profeee me tiraron un papelito con gargajo 
 991567, Bad Luck Brian," aLERTA DE TSUNAMI EN SU PAIS, LE SUSPENDEN LAS CLASES EN LA U NO TIENE CLASES ESE DIA EN TODA LA TARDE "
 991568, Bad Luck Brian, tiembla estaba en el liceo de heredia 
 991569, Yao Ming," Jaimito le dice a su padre: Â¡PapÃ¡, papÃ¡, tengo una noticia buena y otra mala! Â¿CuÃ¡l es la buena Jaimito? Â¡Que he aprobado todas! Â¿Y la mala? !Es Mentira! "
 991570, Forever Alone, hola me llamo javier 
 991571, Annoying Facebook Girl, Fuerza costa rica! 
 991572, Personalizado,   
 991573, Personalizado, lusho....Si todos aprietan cachete? aprieto la cara? 
 991576, Bad Luck Brian, juega al gta san andreas lo mata un peaton 
 991575, Bebe Exitoso, chAambb o bbchaam? 
 991578, Problems, dije que teniamos la mejor aficion pero soy del chivas 
 991577, Personalizado, que te pasa mamaguevo mamarewuebo maricon mamaguevo mamaguevo guevo  
 991579, Futurama Fry, No se si sigue temblando  o la cocina sigue bailando sola 
 991580, Forever Alone, JUEGA SOLITARIO EN EL PC LO ABANDONA 
 991574, Por favor, seÃ±or justin bieber podrÃ­a aunque sea mirarme 
 991581, Koala, esta es la cara que pongo cuando Amelia quiere crear un meme 0.o 
 991582, Por favor, seÃ±or justin bieber  Â¿ME LO PUEDO VIOLAR? 
 991583, Ancient Aliens, y entonces  le meti una de este tamaÃ±o a andres  . 
 991584, Bad Luck Brian, juega al soldado lo matan 
 991585, Bebe Exitoso, cuando templo ella me abrazo 
 991586, Problems, le dije que era virgen el hijo de puta me la metio toda 
 991587, Troll, Quedada en la casa de pipe hagalo mk de una 
 991588, Ay Si, ay si! ay si! tiene un dayan y no sabe armarlo 
 991589, Willy Wonka, Asi que hablas mal de justin bieber 
 991590, Bad Luck Brian, juega al soldado lo matan 
 991591, Stoner Stanley, arriba las manos hijos del asalto esto es una puta 
 991592, Personalizado, asi que tienes xbox360 hola nuevo b.f.f 
 991593, Por favor, yuyiii...... te chelo mucho!! 
 991595, No me digas," Jaimito le dice a su padre: Â¡PapÃ¡, papÃ¡, tengo una noticia buena y otra mala! Â¿CuÃ¡l es la buena Jaimito? Â¡Que he aprobado todas! Â¿Y la mala?  Â¡QUE ES MENTIRA! "
 991594, Willy Wonka, Â¿Asi que eres medallista olimpico? Â¿que se siente que los discapacitados logren mas que tu? 
 991596, Forever Alone, TINENE UN AMIGO IMAGINARIO LO IGNORA 
 991597, Bad Luck Brian," aLERTA DE TSUNAMI EN SU PAIS, LE SUSPENDEN LAS CLASES EN LA U eL NO TENIA CLASES ESA TARDE "
 991598, Bebe Exitoso, !!SI YA ES MIERCOLESÂ¡Â¡ FALTA POCO PARA EL VIERNES 
 991599, Ay Si, ay si ay si juego rock band y ya me siento baterista profesional 
 991600, Problems," me dijo que fuera a su casa, que no habrÃ­a nadie y no habÃ­a nadie... "
 991601, Yao Wonka, asi q creias q te amaba dime q se siente saber q tu morias por mi y yo moria por otra 
 991603, Willy Wonka, asi que tu fuistes la novia de hugo que se siente tocarle ese gran pelote 
 991602, Personalizado, esta tronando? porque hoy tiros 
 991604, Y U No, combat arms porque mierda te trabas en conecting to server!!! 
 991605, Overly Attached Girlfriend, tu mejor amiga pasÃ³ a saludarte maÃ±ana es el velorio 
 991606, Por favor, Diosito no me vuelvo a portar mal pero ya no me muevas el piso 
 991607, Personalizado, esta lloviendo? porque hoy tiros 
 991608, Problems, me dijo soy fan de metallica solo conoce one 
 991609, Ancient Aliens, peÃ±a nieto la tiene asi de grande 
 991610, Yoda, si sobrevivir quieres  de costa rica te tendras que ir 
 991611, Ay Si, ay si! ay si! le compraron iphone y ni siquiera lo sabe prender 
 991612, Ay Si," AY SI,AY SI ME QUEJO DE AMLO PERO BIEN QUE MI ABUELO COBRA SU VALE  "
 991614, Anxiety Cat, esta es la cara que pones cuando ves porno y suena la puerta de tu cuarto 
 991613, Forever Alone, TIENE UN AMIGO IMAGINARIO LO IGNORA 
 991615, Problems, UNa mujer mÃ¡s que sufre por nicolas 
 991617, Bad Luck Brian, GANA PUNTO EN PROPIEDADES NO LLEVA EL NOMBRE 
 991618, Personalizado, asi que tas corriendo nigga? ! super aspiradora a maxima poteeenciaa! 
 991619, Stoner Stanley, Â¿adivinen con quien estuve ayer? con viviana  
 991620, Keanu Reeves, hghy yyyiiu 
 991621, Por favor, Marilu  Bustillos 
 991622, Bad Luck Brian, lo invita una chica a ver una pelicula toda la noche crepusculo la saga 
 991623, Ay Si, ay si! ay si! se creo un face y nisiquiera sabe publicar fotos 
 991624, Willy Wonka, Asi que eres rokero  dime que se siente que todos te quieran  
 991625, Forever Alone, AGREGUE A MI MAMA A FACEBOOK RECHAZO MI SOLICITUD DE AMISTAD 
 991626, Boromir, asÃ­ es mi hueco 
 991627, Ay Si, ay si! ay si! se creo un face y ni siquiera sabe publicar fotos 
 991628, Personalizado, hablas de anderson? a ese yo le tire un kameha e hice matrix y me converti en super saiyayin 4 y le tire un haiduken  
 991629, Problems, me dijiste q nooooo y eso me dolioo buaaa 
 991630, Bad Luck Brian, COMPRA EMPANADA HAWAIANA LE DAN UNA DE POLLO CON CHAMPIÃ‘ONES 
 991631, Boromir, de este tamaÃ±o  es mi hueco 
 991632, Yao Wonka, asi q te llamas johana  dime que se siente saber q nadie te a kerido como yo y los demas lo k kieren es pisarte y botarte como una basura 
 991633, Business Cat, te pintaron pajaritos........? Â¿.............? 
 991634, Yao Ming 2, me eche un pedo ninja silencioso pero mortal 
 991635, Ay Si, ay si ay si tiembla y este mae solo memes de que temblo 
 991637, Willy Wonka, asi que no lo conoces a geovhany dime que se siente no aver tenido infancia 
 991636, Whyyy, No quiero errores!! Dejame una... 
 991638, Personalizado," EPI, SABES QUE ESTOY... DIBUJADO EN UNA POLLA? "
 991639, Personalizado, lo creian muerto  estaba lanzando en el callao 
 991640, Personalizado, esto me pasa por estar predicando como ca$h luna 
 991641, Friki, UJUM UJUM UJUM 
 991642, Koala, QUE LINDA NENA.. ASI ES NICOLAS EL CHULO!! 
 991643, Bebe Exitoso, A huech! Que si 
 991644, Ancient Aliens, Mayor miedo de los ticos  temblores mae temblores 
 991645, Problems, cARLOS ME DIJO QUE SOLO HABLARAMOS TERMINE EN CUATRO 
 991647, Personalizado, juguemos war cratf decian sera dirvertido decian 
 991646, Chico Malo, no te quiero dejar llorando 
 991648, Sergio Ramos, maÃ±ana tengo examen de orina tengo que estudiar 
 991649, Stoner Stanley, alsa la marihuana sii te gusta la mano 
 991650, Personalizado, fueras un control de xbox360 pa tocate los botones 
 991651, Stoner Stanley, goku es el mejor hokage de los piratas de la sociedad de almas 
 991652, Annoying Facebook Girl, Terremoto en costa rica Quake Red Alert tenia razon 
 991653, Bad Luck Brian, abre la ventana para sacar un mosquito sacar se le entran las siete plagas de egipto 
 991654, Personalizado, holap soy brian te amo gordiis 
 991655, Ay Si, ay si ay si puro frabricas de francia  
 991656, Ay Si, AY SI AY SI!  VOY A QUEDAR PFU POR HACER MEMES! 
 991657, Boromir, cual es la mejor banda  de rock 
 991658, Friki, SI NO SABES COMO TERMINAR UN JUEGO BUSCA LA GUÃA EN INTERNET 
 991660, Forever Alone, si eres un forver alone entonces para  ke chicha tienes facebook 
 991661, Personalizado, pasame iconos  dale dale dale dale dale dale dale dale dale dale dale dale dale 
 991662, Personalizado, 
 991663, Ay Si, Ay si ay si soy carlos y todas me aman 
 991664, Por favor, sarahi sustaita 
 991665, Troll, Presiona Altgr +  cualquier flecha de direccion 
 991666, Personalizado, nunca estarÃ¡s en mi lista blanca 
 991668, Por favor, Yo amo al seÃ±or conejo de la suerte 
 991667, Cereal Guy, Y disque amiga  la hpta ! 
 991669, Y U No, porquÃ© no pone bien la servilleta!!!!! por la gran piiiiiiiiiiiiiiii 
 991670, Personalizado," . si no has visto a esta loca en la U, no tuviste infancia "
 991671, Personalizado, a la mierda lucho quiero ser un delfin 
 991672, Problems, carlos me pidio el pin y le di el pan 
 991673, Bad Luck Brian, organizan una salida despues de aÃ±os hay alerta de tsunami a la misma hora que se iban a untar 
 991675, Bad Luck Brian, tengo mi cara delicada por lo tanto cago con la pierna cruzada 
 991678, Personalizado, ay si ay si ! y qu e 
 991680, Personalizado, INFANCIA DESTRUIDA . 
 991681, Stoner Stanley, ya LLegaron  las torosiones 
 991676, Ay Si," AY SI, AY SI ODIO AL CALDERON PERO VOY AL ZOCALO EL 15 "
 991674, Personalizado, nunca gritarÃ¡s comiendo 
 991679, First World Problems, se llenara decian El chivas tiene aficion decian 
 991677, Stoner Stanley, ya LLegaron  las torociones 
 991682, Personalizado," . al diablo el fruto, yo quiero jugar "
 991683, Yao Ming 2, la materia no se crea ni se destruye... se repite el siguiente bimestre. 
 991684, Por favor, tus ojitos son tan lindos me derrito con tan solo verlos 
 991685, Jackie Chan, TEMBLOO!!! SE reinicio la descarga!!!! 
 991686, Por favor, tus ojitos son tan lindos me derrito con tan solo verlos 
 991687, Troll, DAMN NIGGA! . 
 991688, Homer, kiero muchos likes 
 991689, Problems," se conecto, le hable y el puto visto matÃ³ la ilusion "
 991690, Forever Alone, SI ERES UN FOREVER ALONE ENTONCES PORKE CHICHA TINES FACEBOOK 
 991691, Willy Wonka, AsÃ­ que eres amiga de carlos dime que se siente que te hagan el amor con la mirada 
 991692, Stoner Stanley, yo habÃ±e con ewsni y dijo  2ue si a las 4:30 
 991693, Por favor, sus ojos son tan lindos (d) me derrito con tan solo verlos 
 991694, Personalizado, tengo una navaja... asi que salpica!! 
 991695, Personalizado,  Basicamente quiere decir que yo seguire libre despues del 2012... y que siempre sera un secreto que nunca se sabra por quien voto el pueblo                  
 991696, Personalizado, soy el malitox666 porque mate 10.000 en carlos duti 
 991697, Ay Si," AY SI, AY SI ODIO A CALDERON PERO VOY AL ZOCALO EL 15 "
 991698, Por favor, sus ojos son tan lindos (:d) me derrito con tan solo verlos 
 991699, Willy Wonka, AsÃ­ que eres amiga de carlos dime que se siente que te hagan el amor con la mirada 
 991700, Annoying Facebook Girl, QUE HARÃ‰ SIN SOLTERA OTRA VEZ ? :Â´( 
 991701, Personalizado, soy el malitox666 porque mate 10.000 personas en carlos duti 
 991703, Keanu Reeves, Y si el fraude que dice el peje solo es un complot para aumentarnos el huevo y la gasolina 
 991702, Sergio Ramos, Yo le enseÃ±e  a cobrar penales a benitez 
 991704, Personalizado, tengo un machete... y me mide 16!! 
 991705, Personalizado," cuando te conoci por primera vez sinceramente no tenia idea que tu,te convertirias en algo importante para mi.. . ahora no se que haria sin ti "
 991706, Bad Luck Brian, Viene el tsunami anda haciendo buseo en san juan del sur 
 991707, Annoying Facebook Girl, Yo no tuve tanto chamaco y por que me quiero me cuido   
 991708, Bad Luck Brian, pide un certificado de estudios le dicen que no estudia en la unab 
 991709, Willy Wonka, AsÃ­ que te llamas Kathe? quÃ© se siente que tu novio sea retrasado 
 991710, Stoner Stanley, Lo mejor de goku es cuando naruto invoca a pikachu porque spiderman muere en el titanic gracias a harry potter. 
 991711, Futurama Fry, no se si darle un REGALO DE NAVIDAD O UN REGALO DE CUMPLEAÃ‘OS 
 991712, Yao Wonka, Dicen que hay stunami en Nicaragua Â¿que dices si vamos a surfear? 
 991713, Personalizado, YO SIEMPRE DIOR  !!!! Y TU CADA VEZ PIORRRRRRRRRR  JAJAJJAJAJJA  
 991714, Y U No, no le voy a dar me gusta a tu puto estado .l. 
 991715, Personalizado, no m simpatisas..... betyyyy mirala gorsdaaaaa dileeee algoooo 
 991716, Annoying Facebook Girl, y si el tsunami nos lleva y no alcanzamos a celebrar el 18 :s 
 991717, Por favor, Â¡ seÃ±orita ! ...le puedo morder el biscocho... 
 991718, Ay Si," ay si, ay si sacas un 10.0 y ya te crees un genio "
 991719, First World Problems, K t amo no lo dudo k te kiero tampoko Pero k no komaz 
 991720, Personalizado, no bebas! puedes kedar asi 
 991721, Desk Flip Rage Guy, yea no vino la de ingles 
 991722, Yao Ming 2, Ala Mierda el temblor  yo lo publico primero en facebook  
 991723, Bebe furioso, NO te has operado no vayas a salir con tu domingo 7  
 991724, Troll, abre tu baul no hay ningun cheto invisible 
 991725, Retard Girl, Â¡ te amo ! ...seÃ±or pesca ... 
 991726, Willy Wonka, asi que perdiste S/.70.00 EN EL TRAGAMONEDAS DIME QUE SE siente ser tan  idiota 
 991727, Por favor, sus ojos son tan lindos me derrito con tan solo verlos 
 991730, Bad Luck Brian, va a una escuela de ciegos le dicen feo 
 991728, Por favor, alguien nos colabora y se une a la pagina del enlace? unanse buscamos 3 admin xfavor 
 991729, Personalizado, si no tuvistes xbox360 no tuvistes infancia 
 991731, Stoner Stanley, triki triki halloween quiero dulces para mi y si no me das  feliz navidad 
 991732, Disaster Girl, Amaban a zayn malik ya no 
 991733, Troll, deja de hablar mal de mi chavon! 
 991734, Sparta, Fuuuuaaa ya iba a terminar!!!! 
 991735, Personalizado," guay, no!!!! digo: guau, guau!!! "
 991736, Friki, Hoy tuve un dia agitado le quite la virginidad a un cd virgen 
 991737, Ay Si, Ay si ay si soy andy y me gusta nati torres 
 991738, Prepare Yourself, En esos momentos el rey Leo solo pudo decir.. A HUEEEEVOOOO!!! 
 991739, Personalizado, me dijo qe me amaba pero en el fondo no me qeria pero yo la mama con tono mi corazon dale megusta si no le da es porqe nunca tubistes infancia 
 991740, Personalizado," Lo que teme un hombre cuando piensa en el matrimonio no es atarse a una mujer, si no separarse de   "
 991741, First World Problems," K te amo no lo dudo k te kiero taMpoko Pero k no komaz m enoja un poko, "
 991742, Por favor, quiero un perrito  ross 
 991744, Personalizado, duerme tranquila dijeron ... 
 991743, Personalizado," HAY MI AMOR SI SUPIERAN TUS AMIGOS QUE ES A MI A QUIEN SIGUES, MAL MAL MAL MAL!!! "
 991745, Boromir, ASÃ LE DEJE EL BUJE al rubio 
 991746, Cereal Guy, busco admin para que haga juego y todo esa mamada  
 991747, Troll, pongan @s y el primero k salga es puto 
 991748, Bad Luck Brian, se llama carlos su segundo nombre es guillermo 
 991749, Personalizado," Lo que teme un hombre cuando piensa en el matrimonio no es atarse a una mujer, si no separarse de  todas las demÃ¡s  "
 991750, Whyyy, porque no dejan traquilo a mi zayn mail 
 991751, Y U No, ya te di la plata porque mierda me matas? 
 991752, Por favor, que felicidad ya termino todo 
 991753, Mr Bean, Carmelita que tal si nos vemos en la slaida y nos vamos a hechar unas copitas tu y yo  
 991755, Personalizado," HAY MI AMOR SI SUPIERAN TUS AMIGOS QUE ES A MI A QUIEN SIGUES herrera, MAL MAL MAL MAL!!! "
 991754, Personalizado, OMG!!! las fuentes  
 991761, Bad Luck Brian, abre la venta para que salga un mosquito SE LE METEN LAS 7 PLAGAS DE EGIPTO.. 
 991756, Personalizado, SEÃ‘ORA Presidenta 
 991757, Willy Wonka, asi que eres de velez osea eres un bocadillo. 
 991758, Personalizado,  help!!! 
